,Track Name,Artist,Streams,date,spotify_id,year,Streamstotal,album,release_date,length,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,time_signature,release_year,genre1,genre2,genre3,genre4,genre5,genre6,genre7,genre8,genre9,genre10,genres_together,artist_id,artist_followers,artist_popularity,streamstotal_weights
45032,#Natural,Paty Cantú,21348,2018-03-14,3cRJo0hXMcrXa7oLfAUU4d,2018,392127,#Natural,2017-10-20,0.3917798594247235,0.47,0.114,0.8,0.836,0.0,0.134,0.9030531845042679,0.04863925883034164,0.816,0.2310200372817713,4,2017-01-01,dance pop,latin,latin arena pop,latin pop,latin viral pop,mexican pop,pop,,,,"dance pop,latin,latin arena pop,latin pop,latin viral pop,mexican pop,pop",7K9rdoOJSiKXoVXPlSkGKT,1416903,0.6666666666666666,0.0005571673387260491
45050,Tell Me You Love Me - Spanish Version,Demi Lovato,25106,2018-03-15,2scOpCkXHdjx5Pba0T1S68,2018,25106,Tell Me You Love Me (Remixes),2018-03-08,0.4200564660267868,0.41,0.0184,0.563,0.62,0.0,0.193,0.8376887721602101,0.011291256514186452,0.23800000000000002,0.1307000020043963,4,2018-01-01,dance pop,pop,post-teen pop,,,,,,,,"dance pop,pop,post-teen pop",6S2OmqARrzebs0tKUEyXyp,17828729,0.8484848484848485,3.567273665433951e-05
45051,Scooby Doo Pa Pa,Dj Kass,22061,2018-03-15,7qwULjvTujatIaoWC1lu8b,2018,596526,Scooby Doo Pa Pa,2018-01-19,0.1839659049821909,0.16,0.042,0.909,0.755,0.00121,0.106,0.9340774786605384,0.3080486392588304,0.638,0.3908706429435228,4,2018-01-01,chilean hardcore,,,,,,,,,,chilean hardcore,431Pb5EV8KsCBGTw96ZTQ4,29881,0.5050505050505051,0.0008475947942908679
45076,Scooby Doo Pa Pa,Dj Kass,21389,2018-04-08,2R1G6zNBdLR4VLZXqI99On,2018,21389,Scooby Doo Pa Pa,2018-04-05,0.17719870040951974,0.0,0.0345,0.905,0.713,0.000496,0.187,0.9141168745896258,0.3616097278517661,0.5479999999999999,0.3909374561538307,4,2018-01-01,chilean hardcore,,,,,,,,,,chilean hardcore,431Pb5EV8KsCBGTw96ZTQ4,29881,0.5050505050505051,3.0391307428489913e-05
45077,Mala,Reykon,21096,2018-03-15,19GAbd0QO9vic4TmHU3OFg,2018,1255232,Mala,2018-03-09,0.2637876344017089,0.49,0.0569,0.784,0.8370000000000001,0.0,0.0726,0.9410045961917268,0.19513607411696585,0.894,0.7312639054993955,4,2018-01-01,latin,latin hip hop,latin pop,perreo,pop reggaeton,reggaeton,reggaeton colombiano,reggaeton flow,trap latino,tropical,"latin,latin hip hop,latin pop,perreo,pop reggaeton,reggaeton,reggaeton colombiano,reggaeton flow,trap latino,tropical",3PAwspMN27PDm81WwXDsMf,2024231,0.6666666666666666,0.0017835402125428142
45120,Mala,Reykon,28970,2018-05-04,7HPZ1SgxeZnV3A85Fwzxrp,2018,245573,El Lider,2018-05-04,0.2637876344017089,0.44,0.0569,0.784,0.8370000000000001,0.0,0.0726,0.9410045961917268,0.19513607411696585,0.894,0.7312639054993955,4,2018-01-01,latin,latin hip hop,latin pop,perreo,pop reggaeton,reggaeton,reggaeton colombiano,reggaeton flow,trap latino,tropical,"latin,latin hip hop,latin pop,perreo,pop reggaeton,reggaeton,reggaeton colombiano,reggaeton flow,trap latino,tropical",3PAwspMN27PDm81WwXDsMf,2024231,0.6666666666666666,0.0003489309710195219
45129,El chisme (feat. J Álvarez & Kevin Roldán) - Remix,Reykon,18985,2017-03-13,58EQDn2K9Gyj68YIckOLrN,2017,1177447,El Chisme (feat. J Alvarez & Kevin Roldan) [Remix],2017-01-20,0.39214911954539977,0.51,0.0748,0.748,0.909,0.0,0.629,0.9042022324359816,0.0901852924145918,0.8320000000000001,0.20420789598519426,4,2017-01-01,latin,latin hip hop,latin pop,perreo,pop reggaeton,reggaeton,reggaeton colombiano,reggaeton flow,trap latino,tropical,"latin,latin hip hop,latin pop,perreo,pop reggaeton,reggaeton,reggaeton colombiano,reggaeton flow,trap latino,tropical",3PAwspMN27PDm81WwXDsMf,2024231,0.6666666666666666,0.0027815927408723117
45190,El chisme,Reykon,17634,2017-03-15,4VXejnj5WgM6H72ct2fSgQ,2017,391578,El Chisme,2016-08-26,0.2655800845708249,0.55,0.11900000000000001,0.723,0.929,0.0,0.171,0.9198949441891006,0.11986103068905615,0.812,0.20390055521777767,4,2016-01-01,latin,latin hip hop,latin pop,perreo,pop reggaeton,reggaeton,reggaeton colombiano,reggaeton flow,trap latino,tropical,"latin,latin hip hop,latin pop,perreo,pop reggaeton,reggaeton,reggaeton colombiano,reggaeton flow,trap latino,tropical",3PAwspMN27PDm81WwXDsMf,2024231,0.6666666666666666,0.0009250611894083539
45211,Déjame te explico,Reykon,18807,2017-04-15,7jzpAD8q77nwEmSsqUeUjy,2017,619328,Déjame Te Explico,2017-03-31,0.2771989568401591,0.52,0.26,0.836,0.78,0.0,0.231,0.8730794484569928,0.06268094962362479,0.865,0.2041009948487015,4,2017-01-01,latin,latin hip hop,latin pop,perreo,pop reggaeton,reggaeton,reggaeton colombiano,reggaeton flow,trap latino,tropical,"latin,latin hip hop,latin pop,perreo,pop reggaeton,reggaeton,reggaeton colombiano,reggaeton flow,trap latino,tropical",3PAwspMN27PDm81WwXDsMf,2024231,0.6666666666666666,0.0014630962319484163
45239,El Clavo,Prince Royce,47135,2018-03-16,0LKErfBZ5FbBiLB4OcZRbL,2018,6177865,El Clavo,2018-03-16,0.25263033728321993,0.61,0.0435,0.8270000000000001,0.78,0.0,0.133,0.9102757715036112,0.1589461493920093,0.6579999999999999,0.11738412919002347,4,2018-01-01,bachata,latin,latin pop,reggaeton,tropical,,,,,,"bachata,latin,latin pop,reggaeton,tropical",3MHaV05u0io8fQbZ2XPtlC,5624088,0.8080808080808081,0.008778035180078912
45297,El Clavo (feat. Maluma) - Remix,Prince Royce,37180,2018-05-12,6bI00brFpeprqCDqKouEJS,2018,37180,El Clavo (feat. Maluma) [Remix],2018-05-11,0.2490095366554777,0.68,0.0576,0.789,0.797,0.0,0.10400000000000001,0.9296126066973079,0.1314418066010423,0.73,0.6656800582611195,4,2018-01-01,bachata,latin,latin pop,reggaeton,tropical,,,,,,"bachata,latin,latin pop,reggaeton,tropical",3MHaV05u0io8fQbZ2XPtlC,5624088,0.8080808080808081,5.2828501107637335e-05
45298,Deja vu,Prince Royce,42014,2017-03-13,46HdsiK0uR26B2dY9QPzda,2017,5415581,FIVE (Deluxe Edition),2017-02-24,0.3134838923093887,0.68,0.39,0.732,0.8009999999999999,0.0,0.31,0.8924162836506894,0.0137521713954835,0.8240000000000001,0.4111350896299216,4,2017-01-01,bachata,latin,latin pop,reggaeton,tropical,,,,,,"bachata,latin,latin pop,reggaeton,tropical",3MHaV05u0io8fQbZ2XPtlC,5624088,0.8080808080808081,0.012793731520149964
45359,Ganas Locas (feat. Farruko),Prince Royce,26238,2017-03-13,7JpzzaCzljQdfnG7wPRqSe,2017,1609794,FIVE (Deluxe Edition),2017-02-24,0.32363854562798583,0.56,0.0386,0.589,0.905,0.0,0.0827,0.8668089297439265,0.0418355529820498,0.7559999999999999,0.7587842668252368,4,2017-01-01,bachata,latin,latin pop,reggaeton,tropical,,,,,,"bachata,latin,latin pop,reggaeton,tropical",3MHaV05u0io8fQbZ2XPtlC,5624088,0.8080808080808081,0.0038029663370833695
45420,Te Voy a Amar,Andrés Cepeda,27259,2018-03-16,6G6DiIkasBrTbARK74U7kv,2018,27259,Te Voy a Amar,2018-03-16,0.3698986329682616,0.58,0.304,0.491,0.765,0.0,0.138,0.8996060407091268,0.021134916039374643,0.43,0.6672100807771713,4,2018-01-01,colombian pop,latin,latin pop,,,,,,,,"colombian pop,latin,latin pop",49Z1AvGeUaBSanPaOmplK6,1464083,0.6767676767676768,3.873190187447784e-05
45421,Swish Swish,Katy Perry,20141,2018-03-17,2kVHAQKVtczchKctctzbtK,2018,37771,Witness,2017-06-09,0.4315189156061123,0.01,0.0196,0.836,0.716,1.83e-05,0.10099999999999999,0.8480302035456337,0.04588882455124493,0.534,0.3841225087024207,4,2017-01-01,dance pop,pop,post-teen pop,,,,,,,,"dance pop,pop,post-teen pop",6jJ0s89eD6GaHleKKya26X,16046820,0.8787878787878788,5.366824409189268e-05
45423,Chained To The Rhythm,Katy Perry,108277,2017-03-13,6520aj0B4FSKGVuKNsOCOi,2017,4796600,Witness,2017-06-09,0.4192717882703497,0.01,0.0733,0.44799999999999995,0.8009999999999999,0.0,0.146,0.8430400525279055,0.2052692530399537,0.462,0.8508795959137041,4,2017-01-01,dance pop,pop,post-teen pop,,,,,,,,"dance pop,pop,post-teen pop",6jJ0s89eD6GaHleKKya26X,16046820,0.8787878787878788,0.011331455038628601
45472,Bon appétit,Katy Perry,39695,2017-04-28,61WbtB6ujkpNAsAf5LjF4b,2017,76450,Witness,2017-06-09,0.3938518189907403,0.01,0.111,0.797,0.792,7.879999999999999e-05,0.24,0.8300722258699935,0.05428488708743486,0.54,0.2912521463743811,4,2017-01-01,dance pop,pop,post-teen pop,,,,,,,,"dance pop,pop,post-teen pop",6jJ0s89eD6GaHleKKya26X,16046820,0.8787878787878788,0.00018060495719950727
45475,Chained To The Rhythm,Katy Perry,76642,2017-05-01,5ndfVSDyPq90jaIUhNPeby,2017,864636,Chained To The Rhythm,2017-02-10,0.4197359277275886,0.01,0.08900000000000001,0.446,0.7929999999999999,0.0,0.21100000000000002,0.8429743926460932,0.1922408801389693,0.47,0.8515009587695679,4,2017-01-01,dance pop,pop,post-teen pop,,,,,,,,"dance pop,pop,post-teen pop",6jJ0s89eD6GaHleKKya26X,16046820,0.8787878787878788,0.0020426101736187464
45486,Bon Appétit,Katy Perry,14900,2017-05-01,14oOKFGuXu8DqvOe1W8vao,2017,270958,Bon Appétit,2017-04-28,0.39249530090853374,0.0,0.115,0.797,0.7909999999999999,5.9999999999999995e-05,0.14400000000000002,0.8287261982928431,0.057035321366531576,0.516,0.2912922343005659,4,2017-01-01,dance pop,pop,post-teen pop,,,,,,,,"dance pop,pop,post-teen pop",6jJ0s89eD6GaHleKKya26X,16046820,0.8787878787878788,0.0006401093262637553
45498,Chained To The Rhythm,Katy Perry,73200,2017-05-10,5pD9x23lsoQr464mlmaKNJ,2017,73200,Chained To The Rhythm,2017-02-10,0.4197359277275886,0.0,0.073,0.451,0.809,0.0,0.201,0.8442219304005254,0.17052692530399535,0.48100000000000004,0.8514809148064756,4,2017-01-01,dance pop,pop,post-teen pop,,,,,,,,"dance pop,pop,post-teen pop",6jJ0s89eD6GaHleKKya26X,16046820,0.8787878787878788,0.00017292717942451186
45499,Let You Down,NF,19959,2018-03-19,6mrKP2jyIQmM0rw6fQryjr,2018,19959,Perception,2017-10-06,0.3535896443050601,0.07,0.33,0.659,0.716,0.0,0.17300000000000001,0.8328627708470124,0.1270990156340475,0.43700000000000006,0.5717139592840296,4,2017-01-01,hip hop,pop rap,rap,,,,,,,,"hip hop,pop rap,rap",6fOMl44jA4Sp5b9PpYCkzz,4072568,0.8484848484848485,2.8359442001273094e-05
45500,Stir Fry,Migos,19888,2018-03-19,2UVbBKQOdFAekPTRsnkzcf,2018,19888,Culture II,2018-01-26,0.29760570712030954,0.74,0.00263,0.8170000000000001,0.816,0.0,0.159,0.8417596848325672,0.3558193398957731,0.508,0.7986583907370166,4,2018-01-01,atl hip hop,hip hop,pop rap,rap,southern hip hop,trap,,,,,"atl hip hop,hip hop,pop rap,rap,southern hip hop,trap",6oMuImdp5ZcFhWP0ESe6mG,10718123,0.8383838383838383,2.825855917236932e-05
45501,Walk It Talk It,Migos,19320,2018-04-02,6n4U3TlzUGhdSFbUUhTvLP,2018,661938,Culture II,2018-01-26,0.5177744897671354,0.77,0.0876,0.907,0.633,2.6e-06,0.106,0.8501969796454367,0.2327735958309207,0.395,0.557676503798331,4,2018-01-01,atl hip hop,hip hop,pop rap,rap,southern hip hop,trap,,,,,"atl hip hop,hip hop,pop rap,rap,southern hip hop,trap",6oMuImdp5ZcFhWP0ESe6mG,10718123,0.8383838383838383,0.000940537718294439
45528,Bad and Boujee (feat. Lil Uzi Vert),Migos,15633,2017-03-13,4Km5HrUvYTaSUfiSGPJeQR,2017,33536,Culture,2017-01-27,0.6895907110565199,0.76,0.061,0.927,0.665,0.0,0.12300000000000001,0.8446815495732108,0.31962941517081644,0.175,0.4318137782202297,4,2017-01-01,atl hip hop,hip hop,pop rap,rap,southern hip hop,trap,,,,,"atl hip hop,hip hop,pop rap,rap,southern hip hop,trap",6oMuImdp5ZcFhWP0ESe6mG,10718123,0.8383838383838383,7.922521706530642e-05
45530,Nadie ha dicho,Laura Pausini,22415,2018-03-20,2rNymvxE1VQxsPcCaQrOFj,2018,22415,Hazte sentir,2018-03-15,0.3437427077536933,0.5,0.563,0.516,0.573,0.0,0.102,0.8355548260013131,0.021858714533873773,0.139,0.45018072973388296,4,2018-01-01,europop,italian pop,latin,latin arena pop,latin pop,mexican pop,spanish pop,,,,"europop,italian pop,latin,latin arena pop,latin pop,mexican pop,spanish pop",2e4nwiX8ZCU09LGLOpeqTH,1512741,0.7272727272727273,3.184913535039513e-05
45531,I'm Yours,Jason Mraz,20665,2018-03-22,3S0OXQeoh0w6AY8WQVckRW,2018,833286,We Sing. We Dance. We Steal Things.,2008-05-01,0.4306880803345907,0.73,0.595,0.6859999999999999,0.457,0.0,0.105,0.7458962573867368,0.03416328894035901,0.718,0.5913436804725031,4,2008-01-01,acoustic pop,neo mellow,pop,pop rock,,,,,,,"acoustic pop,neo mellow,pop,pop rock",4phGZZrJZRo4ElhRtViYdl,5499787,0.797979797979798,0.0011840035065620949
45569,Soy Como Snapchat,Yulien Oviedo,22681,2018-03-24,3hqZCIUJIIkiv7hBqmh6ln,2018,1015139,Soy Como Snapchat,2018-03-23,0.4479894555721096,0.34,0.303,0.6890000000000001,0.7659999999999999,0.0,0.446,0.8843729481286934,0.1893456861609728,0.767,0.7861710017304622,4,2018-01-01,cubaton,,,,,,,,,,cubaton,0AglxiiP1X55pczgFkgdC4,12428,0.37373737373737376,0.0014423956908527664
45613,Freaky Friday (feat. Chris Brown),Lil Dicky,20874,2018-03-24,10Igtw8bSDyyFs7KIsKngZ,2018,1086225,Freaky Friday (feat. Chris Brown),2018-03-15,0.36515723044652265,0.76,0.147,0.755,0.599,0.0,0.109,0.8535784635587655,0.2906774753908512,0.755,0.4722157264934422,4,2018-01-01,comedy rap,pop rap,rap,,,,,,,,"comedy rap,pop rap,rap",1tqhsYv8yBBdwANFNzHtcr,1692011,0.7171717171717171,0.0015434007158591546
45655,Mi Casa,Cruz Cafuné,21124,2018-03-26,3sdbjDa8Rvmfn8k7pz7znc,2018,393347,Pa'l Coche,2017-02-09,0.235613600055389,0.58,0.138,0.888,0.563,8.13e-06,0.11599999999999999,0.7751149047931714,0.17197452229299362,0.444,0.2474427243754635,4,2017-01-01,rap espanol,trap espanol,,,,,,,,,"rap espanol,trap espanol",0jeYkqwckGJoHQhhXwgzk3,123877,0.6666666666666666,0.000558900818321297
45674,1950,King Princess,23655,2018-03-28,0CZ8lquoTX2Dkg7Ak2inwA,2018,594822,1950,2018-02-23,0.3869589634047835,0.78,0.648,0.6,0.535,4.7e-06,0.162,0.7878857518056468,0.12130862767805445,0.26899999999999996,0.06324538487749802,4,2018-01-01,dance pop,electropop,indie pop,nyc pop,pop,,,,,,"dance pop,electropop,indie pop,nyc pop,pop",6beUvFUlKliUYJdLOXNj9C,855617,0.7070707070707071,0.0008451736063971774
45699,Nevermind,Dennis Lloyd,21809,2018-03-28,63SevszngYpZOwf63o61K4,2018,1464771,Nevermind,2017-06-30,0.21121935333321368,0.8,0.159,0.6,0.688,1.29e-05,0.409,0.7453381483913329,0.2573827446438912,0.0793,0.2507566596067375,4,2017-01-01,israeli pop,,,,,,,,,,israeli pop,3EOEK57CV77D4ovYVcmiyt,457762,0.7474747474747475,0.0020812710165663004
45742,Plug Walk,Rich The Kid,20890,2018-04-05,6mAz8D1TmlTuef90dbNIiZ,2018,61412,The World Is Yours,2018-03-30,0.2589898171393111,0.01,0.20199999999999999,0.8759999999999999,0.519,0.0,0.10800000000000001,0.8046946815495732,0.1734221192819919,0.158,0.2173767797368896,4,2018-01-01,atl hip hop,hip hop,melodic rap,pop rap,rap,southern hip hop,trap,,,,"atl hip hop,hip hop,melodic rap,pop rap,rap,southern hip hop,trap",1pPmIToKXyGdsCF6LmqLmI,2271247,0.7878787878787878,8.725938434702054e-05
45745,Silencio,Yashua,31793,2018-04-06,6HIDzhDB9LvtwLIUsMmn3v,2018,31793,Silencio,2018-04-06,0.28931017593706165,0.0,0.0753,0.78,0.727,0.0,0.12,0.8759028233749179,0.05746960046323104,0.6579999999999999,0.2644333237567732,4,2018-01-01,r&b en espanol,,,,,,,,,,r&b en espanol,4zTLrRqcBmj7ZDuLUrKBL1,27199,0.404040404040404,4.517419407517789e-05
45746,Silencio,Yashua,38598,2018-04-07,4QKEFIXLvE0uhNLYgjfGLc,2018,1280120,Silencio,2018-04-06,0.28931017593706165,0.36,0.0753,0.78,0.727,0.0,0.12,0.8759028233749179,0.05746960046323104,0.6579999999999999,0.2644333237567732,4,2018-01-01,r&b en espanol,,,,,,,,,,r&b en espanol,4zTLrRqcBmj7ZDuLUrKBL1,27199,0.404040404040404,0.0018189031962858716
45782,Algo está pasando (con Rozalén),La Pegatina,25399,2018-04-06,7tqpyBmV4llE7hEz6pVaKG,2018,25399,Ahora o nunca,2018-04-06,0.3374858001533455,0.35,0.48700000000000004,0.659,0.799,0.0,0.087,0.8769205515430073,0.08989577301679214,0.682,0.6180756459167107,4,2018-01-01,rumba catalana,spanish pop,,,,,,,,,"rumba catalana,spanish pop",4xvB67czbtvemGVXGa81oK,198805,0.6161616161616161,3.608905593418184e-05
45783,A Good Night,John Legend,24416,2018-04-06,7gevvAspxft2qQmcvJjNBH,2018,24416,A Good Night,2018-04-06,0.3313648007918578,0.62,0.10400000000000001,0.53,0.7070000000000001,0.0,0.105,0.8380170715692713,0.2602779386218877,0.696,0.3165676717600604,4,2018-01-01,neo soul,pop,r&b,urban contemporary,,,,,,,"neo soul,pop,r&b,urban contemporary",5y2Xq6xcjJb2jVM54GHK3t,5151196,0.8282828282828283,3.469232606358454e-05
45784,All of Me,John Legend,21389,2018-04-12,3uhBIQ7tv8j1FME8cFGEfG,2018,41211,Love In The Future (South Africa Tour Edition),2012-01-01,0.5008834035525901,0.0,0.922,0.42200000000000004,0.264,0.0,0.132,0.7871963230466186,0.013028372900984369,0.331,0.3840690581341744,4,2012-01-01,neo soul,pop,r&b,urban contemporary,,,,,,,"neo soul,pop,r&b,urban contemporary",5y2Xq6xcjJb2jVM54GHK3t,5151196,0.8282828282828283,5.855608819652615e-05
45786,To My Love - Tainy Remix,Bomba Estéreo,31823,2018-04-07,5LciLoxa1gK70yIUeoHgRx,2018,1492895,Amanecer (Remixed),2016-12-16,0.4552720857298914,0.71,0.129,0.764,0.59,0.00847,0.0851,0.8782009192383453,0.02359583092067169,0.281,0.2508836047063225,4,2016-01-01,cumbia,latin alternative,latin rock,pop electronico,,,,,,,"cumbia,latin alternative,latin rock,pop electronico",5n9bMYfz9qss2VOW89EVs2,808903,0.6666666666666666,0.0021212319838915072
45822,Persona Guapa,Paula Gonu,30346,2018-04-07,68q8Wi91P4mhwAuEU4iWfh,2018,227118,Persona Guapa,2018-04-07,0.26965220312383803,0.34,0.37200000000000005,0.794,0.883,7.25e-06,0.0824,0.9583716349310571,0.05182397220613781,0.518,0.2377815341649351,4,2018-01-01,latin viral pop,,,,,,,,,,latin viral pop,5qJtG9Liqo5VSYs1hjcX5a,32247,0.202020202020202,0.0003227085399291118
45831,#Maldeamores,Mario Bautista,19923,2018-04-11,1Ju3hNFWkgMEp7xlgmrVKH,2018,142783,#Maldeamores,2018-03-23,0.34408376050404005,0.43,0.141,0.728,0.804,5.15e-05,0.5579999999999999,0.9164478003939592,0.14302258251302838,0.8059999999999999,0.7986116214898009,4,2018-01-01,latin,latin pop,latin viral pop,mexican pop,perreo,reggaeton,reggaeton mexicano,,,,"latin,latin pop,latin viral pop,mexican pop,perreo,reggaeton,reggaeton mexicano",0AspLZGQkP38yddNoD0pLn,1104059,0.6161616161616161,0.0002028782106953142
45838,No digas nada,Mario Bautista,19972,2017-03-25,1RwoXmQ3RvIdfG8bLeX65g,2017,70987,No Digas Nada,2017-02-24,0.30517810390056643,0.53,0.273,0.5489999999999999,0.621,0.000321,0.0792,0.8035128036769534,0.053416328894035914,0.586,0.18399689986704174,4,2017-01-01,latin,latin pop,latin viral pop,mexican pop,perreo,reggaeton,reggaeton mexicano,,,,"latin,latin pop,latin viral pop,mexican pop,perreo,reggaeton,reggaeton mexicano",0AspLZGQkP38yddNoD0pLn,1104059,0.6161616161616161,0.00016769920335803036
45842,Say You Won't Let Go,James Arthur,21620,2018-04-12,5uCax9HTNlzGybIStD3vDh,2018,2618172,Back from the Edge,2016-10-28,0.3519125879236555,0.85,0.695,0.358,0.557,0.0,0.0902,0.776231122783979,0.05182397220613781,0.494,0.1509778113328568,4,2016-01-01,pop,post-teen pop,talent show,uk pop,,,,,,,"pop,post-teen pop,talent show,uk pop",4IWBUUAFIplrNtaOHcJPRM,6448341,0.8383838383838383,0.0037201210974175647
45907,Barbie Tingz,Nicki Minaj,27167,2018-04-13,2qsQ8eVDPmobZpvDxQCVQu,2018,27167,Barbie Tingz,2018-04-12,0.3012239434416582,0.69,0.0867,0.917,0.679,0.0,0.588,0.8194024950755091,0.3514765489287783,0.45299999999999996,0.26727288519486075,4,2018-01-01,dance pop,hip pop,pop,pop rap,post-teen pop,queens hip hop,,,,,"dance pop,hip pop,pop,pop rap,post-teen pop,queens hip hop",0hCNtLu0JehylgoiP8L4Gh,18494856,0.9191919191919192,3.860118046237718e-05
45908,Nos Fuimos Lejos (feat. El Micha),Descemer Bueno,22058,2018-04-13,7yfha8TaN0DVNGp180Z5Zr,2018,22058,Nos Fuimos Lejos (feat. El Micha),2018-04-06,0.3465095943523716,0.54,0.162,0.755,0.88,1.32e-05,0.132,0.9205187130663164,0.053995367689635206,0.812,0.210969392868358,4,2018-01-01,cubaton,latin,,,,,,,,,"cubaton,latin",5luyt0SUvGkDMY4ILP6Qhl,32743,0.696969696969697,3.1341879436047996e-05
45909,Miénteme,Zetazen,21784,2018-04-13,6r7bSuY9QFBgFHp8uQn5oD,2018,21784,Miénteme,2018-04-13,0.4487766976349402,0.4,0.49,0.777,0.5710000000000001,0.0,0.111,0.7466185160866711,0.06962941517081646,0.225,0.21730328520555087,4,2018-01-01,rap espanol,spanish hip hop,trap espanol,,,,,,,,"rap espanol,spanish hip hop,trap espanol",66BpLv7bc0OLbr50D1cnGS,77103,0.5555555555555556,3.095255696957428e-05
45910,La flaca,Jarabe De Palo,20600,2018-04-14,2LsbizbOeNa4x6qsi2jAMb,2018,20600,La Flaca,1996-09-30,0.4794458021022184,0.74,0.52,0.871,0.48100000000000004,5.539999999999999e-05,0.0809,0.7214051214707815,0.021858714533873773,0.664,0.2713752163077684,4,1996-01-01,latin,latin alternative,latin pop,latin rock,rock en espanol,spanish pop,spanish rock,,,,"latin,latin alternative,latin pop,latin rock,rock en espanol,spanish pop,spanish rock",5B6H1Dq77AV1LZWrbNsuH5,922417,0.7373737373737373,2.9270229231235318e-05
45911,Humo,Jarabe De Palo,19480,2017-03-13,64b4H2swBOouj8J0AZ4buE,2017,108506,50 Palos,2017-03-10,0.28595093456146514,0.51,0.429,0.583,0.426,0.0,0.0746,0.8082731451083388,0.02359583092067169,0.35600000000000004,0.08356996345317394,4,2017-01-01,latin,latin alternative,latin pop,latin rock,rock en espanol,spanish pop,spanish rock,,,,"latin,latin alternative,latin pop,latin rock,rock en espanol,spanish pop,spanish rock",5B6H1Dq77AV1LZWrbNsuH5,922417,0.7373737373737373,0.00025633383238573887
45917,JAPAN,Famous Dex,20730,2018-04-17,5PTG6rrL6EPFD9E2QMI2pl,2018,62213,Dex Meets Dexter,2018-04-06,0.17378047998687074,0.74,0.121,0.733,0.6779999999999999,0.0,0.344,0.7639855548260013,0.6004632310364795,0.841,0.7585905085153438,4,2018-01-01,chicago rap,drill,hip hop,pop rap,rap,southern hip hop,trap,underground hip hop,vapor trap,,"chicago rap,drill,hip hop,pop rap,rap,southern hip hop,trap,underground hip hop,vapor trap",0WOxhx4hikIsyF3CRPLC8W,1969184,0.696969696969697,8.83975131632448e-05
45920,Hay Algo En Mí,Miriam Rodríguez,99961,2018-04-20,09x8rAXCQ9adjcT12RF0ra,2018,779655,Hay Algo En Mí,2018-04-20,0.3524254492023725,0.39,0.11800000000000001,0.7,0.7390000000000001,0.0,0.0901,0.8506894287590283,0.07976259409380428,0.327,0.517615302897689,4,2018-01-01,latin talent show,latin viral pop,spanish pop,,,,,,,,"latin talent show,latin viral pop,spanish pop",3E3qsTzCvTX13A1Zrw7Wnf,178840,0.494949494949495,0.0011078000277319792
45942,Bailar Contigo,Monsieur Periné,27027,2018-04-21,29iNhnoFkQBvOlUKn2io14,2018,119903,Bailar Contigo,2018-04-20,0.37564267928989226,0.61,0.728,0.7959999999999999,0.631,0.0022,0.151,0.7688443860801051,0.035755645628257095,0.684,0.2575649257371168,4,2018-01-01,colombian pop,gypsy jazz,latin,latin alternative,latin pop,latin rock,,,,,"colombian pop,gypsy jazz,latin,latin alternative,latin pop,latin rock",36KsCCwgI0Dep97yVJWmkK,359706,0.6161616161616161,0.00017036836385984506
45947,Caprichosa,Beatriz Luengo,27023,2018-04-25,3gP2ZofuHfEtCuLjWy6GpG,2018,626714,Caprichosa,2018-04-20,0.3582053958135134,0.0,0.0938,0.9179999999999999,0.573,0.000151,0.247,0.8699606040709127,0.2819918934568616,0.8190000000000001,0.19085861656566736,4,2018-01-01,latin,latin pop,spanish pop,spanish pop rock,,,,,,,"latin,latin pop,spanish pop,spanish pop rock",23cijmutocNvhM5xkcyyFF,144999,0.5757575757575758,0.0008904884680788549
45965,Playinwitme (feat. Kehlani),KYLE,23837,2018-04-25,43cFjTTCD9Cni4aSL0sORz,2018,88818,Playinwitme (feat. Kehlani),2018-03-20,0.30479858655431585,0.0,0.302,0.687,0.5870000000000001,0.0,0.278,0.8296126066973081,0.14591777649102491,0.6759999999999999,0.628906067307628,4,2018-01-01,pop rap,rap,,,,,,,,,"pop rap,rap",4qBgvVog0wzW75IQ48mU7v,913728,0.7676767676767676,0.00012620015630387664
45969,iSpy (feat. Lil Yachty),KYLE,22310,2017-03-13,2EEeOnHehOozLq4aS0n6SL,2017,1308662,iSpy (feat. Lil Yachty),2016-12-02,0.4586903061525403,0.77,0.37799999999999995,0.746,0.653,0.0,0.22899999999999998,0.7976690741956665,0.3847712796757383,0.672,0.08398420535708326,4,2016-01-01,pop rap,rap,,,,,,,,,"pop rap,rap",4qBgvVog0wzW75IQ48mU7v,913728,0.7676767676767676,0.003091574159563395
46030,I Wanna Know (feat. Bea Miller),NOTD,21900,2018-04-25,18W92Zm1KjLCbUIszOhpkD,2018,21900,I Wanna Know (feat. Bea Miller),2018-03-16,0.3172226510312358,0.73,0.0253,0.6609999999999999,0.725,0.0,0.12300000000000001,0.859586342744583,0.047915460335842514,0.605,0.384049014171082,4,2018-01-01,dance pop,edm,electro house,electropop,pop,pop edm,post-teen pop,tropical house,,,"dance pop,edm,electro house,electropop,pop,pop edm,post-teen pop,tropical house",5jAMCwdNHWr7JThxtMuEyy,139833,0.7575757575757576,3.111737961961425e-05
