,Position,Track Name,Artist,Streams,date,spotify_id,year,Streamstotal,album,release_date,length,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,time_signature,genre1,genre2,genre3,genre4,genre5,genre6,genre7,genre8,artist_id,artist_followers,artist_popularity
1273,151,Kiss and Make Up,Dua Lipa,35894,2019-05-08,13hvHEstJ4sNbzdroPrPI3,2019,2221807,Dua Lipa (Complete Edition),2015,190560,55,0.0557,0.675,0.729,0.0,0.189,-4.383,0.146,0.63,99.986,4,dance pop,pop,uk pop,,,,,,6M2wZ9GZgrQXHCFfjv46we,18311069,92
1274,158,Kiss and Make Up,Dua Lipa,35280,2019-05-09,13hvHEstJ4sNbzdroPrPI3,2019,2221807,Dua Lipa (Complete Edition),2015,190560,55,0.0557,0.675,0.729,0.0,0.189,-4.383,0.146,0.63,99.986,4,dance pop,pop,uk pop,,,,,,6M2wZ9GZgrQXHCFfjv46we,18311069,92
1275,168,Kiss and Make Up,Dua Lipa,36327,2019-05-10,13hvHEstJ4sNbzdroPrPI3,2019,2221807,Dua Lipa (Complete Edition),2015,190560,55,0.0557,0.675,0.729,0.0,0.189,-4.383,0.146,0.63,99.986,4,dance pop,pop,uk pop,,,,,,6M2wZ9GZgrQXHCFfjv46we,18311069,92
1276,180,Kiss and Make Up,Dua Lipa,31937,2019-05-11,13hvHEstJ4sNbzdroPrPI3,2019,2221807,Dua Lipa (Complete Edition),2015,190560,55,0.0557,0.675,0.729,0.0,0.189,-4.383,0.146,0.63,99.986,4,dance pop,pop,uk pop,,,,,,6M2wZ9GZgrQXHCFfjv46we,18311069,92
1277,171,Kiss and Make Up,Dua Lipa,28065,2019-05-12,13hvHEstJ4sNbzdroPrPI3,2019,2221807,Dua Lipa (Complete Edition),2015,190560,55,0.0557,0.675,0.729,0.0,0.189,-4.383,0.146,0.63,99.986,4,dance pop,pop,uk pop,,,,,,6M2wZ9GZgrQXHCFfjv46we,18311069,92
1278,159,Kiss and Make Up,Dua Lipa,33181,2019-05-13,13hvHEstJ4sNbzdroPrPI3,2019,2221807,Dua Lipa (Complete Edition),2015,190560,55,0.0557,0.675,0.729,0.0,0.189,-4.383,0.146,0.63,99.986,4,dance pop,pop,uk pop,,,,,,6M2wZ9GZgrQXHCFfjv46we,18311069,92
1279,183,Blueberry Faygo,Lil Mosey,34069,2020-03-30,22LAwLoDA5b4AaGSkg6bKW,2020,1812948,Certified Hitmaker,2020-02-06,162546,88,0.207,0.774,0.554,0.0,0.132,-7.909,0.0383,0.349,99.034,4,melodic rap,rap conscient,vapor trap,,,,,,5zctI4wO9XSKS8XwcnqEHk,2474472,85
1280,168,Blueberry Faygo,Lil Mosey,35829,2020-03-31,22LAwLoDA5b4AaGSkg6bKW,2020,1812948,Certified Hitmaker,2020-02-06,162546,88,0.207,0.774,0.554,0.0,0.132,-7.909,0.0383,0.349,99.034,4,melodic rap,rap conscient,vapor trap,,,,,,5zctI4wO9XSKS8XwcnqEHk,2474472,85
1281,171,Blueberry Faygo,Lil Mosey,35939,2020-04-01,22LAwLoDA5b4AaGSkg6bKW,2020,1812948,Certified Hitmaker,2020-02-06,162546,88,0.207,0.774,0.554,0.0,0.132,-7.909,0.0383,0.349,99.034,4,melodic rap,rap conscient,vapor trap,,,,,,5zctI4wO9XSKS8XwcnqEHk,2474472,85
1282,170,Blueberry Faygo,Lil Mosey,37304,2020-04-02,22LAwLoDA5b4AaGSkg6bKW,2020,1812948,Certified Hitmaker,2020-02-06,162546,88,0.207,0.774,0.554,0.0,0.132,-7.909,0.0383,0.349,99.034,4,melodic rap,rap conscient,vapor trap,,,,,,5zctI4wO9XSKS8XwcnqEHk,2474472,85
1283,171,Blueberry Faygo,Lil Mosey,37311,2020-04-03,22LAwLoDA5b4AaGSkg6bKW,2020,1812948,Certified Hitmaker,2020-02-06,162546,88,0.207,0.774,0.554,0.0,0.132,-7.909,0.0383,0.349,99.034,4,melodic rap,rap conscient,vapor trap,,,,,,5zctI4wO9XSKS8XwcnqEHk,2474472,85
1284,168,Blueberry Faygo,Lil Mosey,37719,2020-04-04,22LAwLoDA5b4AaGSkg6bKW,2020,1812948,Certified Hitmaker,2020-02-06,162546,88,0.207,0.774,0.554,0.0,0.132,-7.909,0.0383,0.349,99.034,4,melodic rap,rap conscient,vapor trap,,,,,,5zctI4wO9XSKS8XwcnqEHk,2474472,85
1285,161,Blueberry Faygo,Lil Mosey,36711,2020-04-05,22LAwLoDA5b4AaGSkg6bKW,2020,1812948,Certified Hitmaker,2020-02-06,162546,88,0.207,0.774,0.554,0.0,0.132,-7.909,0.0383,0.349,99.034,4,melodic rap,rap conscient,vapor trap,,,,,,5zctI4wO9XSKS8XwcnqEHk,2474472,85
1286,153,Blueberry Faygo,Lil Mosey,40436,2020-04-06,22LAwLoDA5b4AaGSkg6bKW,2020,1812948,Certified Hitmaker,2020-02-06,162546,88,0.207,0.774,0.554,0.0,0.132,-7.909,0.0383,0.349,99.034,4,melodic rap,rap conscient,vapor trap,,,,,,5zctI4wO9XSKS8XwcnqEHk,2474472,85
1287,156,Blueberry Faygo,Lil Mosey,40665,2020-04-07,22LAwLoDA5b4AaGSkg6bKW,2020,1812948,Certified Hitmaker,2020-02-06,162546,88,0.207,0.774,0.554,0.0,0.132,-7.909,0.0383,0.349,99.034,4,melodic rap,rap conscient,vapor trap,,,,,,5zctI4wO9XSKS8XwcnqEHk,2474472,85
1288,155,Blueberry Faygo,Lil Mosey,41861,2020-04-08,22LAwLoDA5b4AaGSkg6bKW,2020,1812948,Certified Hitmaker,2020-02-06,162546,88,0.207,0.774,0.554,0.0,0.132,-7.909,0.0383,0.349,99.034,4,melodic rap,rap conscient,vapor trap,,,,,,5zctI4wO9XSKS8XwcnqEHk,2474472,85
1289,150,Blueberry Faygo,Lil Mosey,40746,2020-04-09,22LAwLoDA5b4AaGSkg6bKW,2020,1812948,Certified Hitmaker,2020-02-06,162546,88,0.207,0.774,0.554,0.0,0.132,-7.909,0.0383,0.349,99.034,4,melodic rap,rap conscient,vapor trap,,,,,,5zctI4wO9XSKS8XwcnqEHk,2474472,85
1290,155,Blueberry Faygo,Lil Mosey,40608,2020-04-10,22LAwLoDA5b4AaGSkg6bKW,2020,1812948,Certified Hitmaker,2020-02-06,162546,88,0.207,0.774,0.554,0.0,0.132,-7.909,0.0383,0.349,99.034,4,melodic rap,rap conscient,vapor trap,,,,,,5zctI4wO9XSKS8XwcnqEHk,2474472,85
1291,152,Blueberry Faygo,Lil Mosey,41119,2020-04-11,22LAwLoDA5b4AaGSkg6bKW,2020,1812948,Certified Hitmaker,2020-02-06,162546,88,0.207,0.774,0.554,0.0,0.132,-7.909,0.0383,0.349,99.034,4,melodic rap,rap conscient,vapor trap,,,,,,5zctI4wO9XSKS8XwcnqEHk,2474472,85
1292,150,Blueberry Faygo,Lil Mosey,39254,2020-04-12,22LAwLoDA5b4AaGSkg6bKW,2020,1812948,Certified Hitmaker,2020-02-06,162546,88,0.207,0.774,0.554,0.0,0.132,-7.909,0.0383,0.349,99.034,4,melodic rap,rap conscient,vapor trap,,,,,,5zctI4wO9XSKS8XwcnqEHk,2474472,85
1293,137,Blueberry Faygo,Lil Mosey,41902,2020-04-13,22LAwLoDA5b4AaGSkg6bKW,2020,1812948,Certified Hitmaker,2020-02-06,162546,88,0.207,0.774,0.554,0.0,0.132,-7.909,0.0383,0.349,99.034,4,melodic rap,rap conscient,vapor trap,,,,,,5zctI4wO9XSKS8XwcnqEHk,2474472,85
1294,130,Blueberry Faygo,Lil Mosey,44254,2020-04-14,22LAwLoDA5b4AaGSkg6bKW,2020,1812948,Certified Hitmaker,2020-02-06,162546,88,0.207,0.774,0.554,0.0,0.132,-7.909,0.0383,0.349,99.034,4,melodic rap,rap conscient,vapor trap,,,,,,5zctI4wO9XSKS8XwcnqEHk,2474472,85
1295,126,Blueberry Faygo,Lil Mosey,43529,2020-04-15,22LAwLoDA5b4AaGSkg6bKW,2020,1812948,Certified Hitmaker,2020-02-06,162546,88,0.207,0.774,0.554,0.0,0.132,-7.909,0.0383,0.349,99.034,4,melodic rap,rap conscient,vapor trap,,,,,,5zctI4wO9XSKS8XwcnqEHk,2474472,85
1296,124,Blueberry Faygo,Lil Mosey,45196,2020-04-16,22LAwLoDA5b4AaGSkg6bKW,2020,1812948,Certified Hitmaker,2020-02-06,162546,88,0.207,0.774,0.554,0.0,0.132,-7.909,0.0383,0.349,99.034,4,melodic rap,rap conscient,vapor trap,,,,,,5zctI4wO9XSKS8XwcnqEHk,2474472,85
1297,142,Blueberry Faygo,Lil Mosey,43323,2020-04-17,22LAwLoDA5b4AaGSkg6bKW,2020,1812948,Certified Hitmaker,2020-02-06,162546,88,0.207,0.774,0.554,0.0,0.132,-7.909,0.0383,0.349,99.034,4,melodic rap,rap conscient,vapor trap,,,,,,5zctI4wO9XSKS8XwcnqEHk,2474472,85
1298,140,Blueberry Faygo,Lil Mosey,42456,2020-04-18,22LAwLoDA5b4AaGSkg6bKW,2020,1812948,Certified Hitmaker,2020-02-06,162546,88,0.207,0.774,0.554,0.0,0.132,-7.909,0.0383,0.349,99.034,4,melodic rap,rap conscient,vapor trap,,,,,,5zctI4wO9XSKS8XwcnqEHk,2474472,85
1299,136,Blueberry Faygo,Lil Mosey,39173,2020-04-19,22LAwLoDA5b4AaGSkg6bKW,2020,1812948,Certified Hitmaker,2020-02-06,162546,88,0.207,0.774,0.554,0.0,0.132,-7.909,0.0383,0.349,99.034,4,melodic rap,rap conscient,vapor trap,,,,,,5zctI4wO9XSKS8XwcnqEHk,2474472,85
1300,130,Blueberry Faygo,Lil Mosey,43131,2020-04-20,22LAwLoDA5b4AaGSkg6bKW,2020,1812948,Certified Hitmaker,2020-02-06,162546,88,0.207,0.774,0.554,0.0,0.132,-7.909,0.0383,0.349,99.034,4,melodic rap,rap conscient,vapor trap,,,,,,5zctI4wO9XSKS8XwcnqEHk,2474472,85
1301,133,Blueberry Faygo,Lil Mosey,42097,2020-04-21,22LAwLoDA5b4AaGSkg6bKW,2020,1812948,Certified Hitmaker,2020-02-06,162546,88,0.207,0.774,0.554,0.0,0.132,-7.909,0.0383,0.349,99.034,4,melodic rap,rap conscient,vapor trap,,,,,,5zctI4wO9XSKS8XwcnqEHk,2474472,85
1302,130,Blueberry Faygo,Lil Mosey,43614,2020-04-22,22LAwLoDA5b4AaGSkg6bKW,2020,1812948,Certified Hitmaker,2020-02-06,162546,88,0.207,0.774,0.554,0.0,0.132,-7.909,0.0383,0.349,99.034,4,melodic rap,rap conscient,vapor trap,,,,,,5zctI4wO9XSKS8XwcnqEHk,2474472,85
1303,141,Blueberry Faygo,Lil Mosey,42987,2020-04-23,22LAwLoDA5b4AaGSkg6bKW,2020,1812948,Certified Hitmaker,2020-02-06,162546,88,0.207,0.774,0.554,0.0,0.132,-7.909,0.0383,0.349,99.034,4,melodic rap,rap conscient,vapor trap,,,,,,5zctI4wO9XSKS8XwcnqEHk,2474472,85
1304,151,Blueberry Faygo,Lil Mosey,42895,2020-04-24,22LAwLoDA5b4AaGSkg6bKW,2020,1812948,Certified Hitmaker,2020-02-06,162546,88,0.207,0.774,0.554,0.0,0.132,-7.909,0.0383,0.349,99.034,4,melodic rap,rap conscient,vapor trap,,,,,,5zctI4wO9XSKS8XwcnqEHk,2474472,85
1305,154,Blueberry Faygo,Lil Mosey,41243,2020-04-25,22LAwLoDA5b4AaGSkg6bKW,2020,1812948,Certified Hitmaker,2020-02-06,162546,88,0.207,0.774,0.554,0.0,0.132,-7.909,0.0383,0.349,99.034,4,melodic rap,rap conscient,vapor trap,,,,,,5zctI4wO9XSKS8XwcnqEHk,2474472,85
1306,143,Blueberry Faygo,Lil Mosey,39219,2020-04-26,22LAwLoDA5b4AaGSkg6bKW,2020,1812948,Certified Hitmaker,2020-02-06,162546,88,0.207,0.774,0.554,0.0,0.132,-7.909,0.0383,0.349,99.034,4,melodic rap,rap conscient,vapor trap,,,,,,5zctI4wO9XSKS8XwcnqEHk,2474472,85
1307,146,Blueberry Faygo,Lil Mosey,41002,2020-04-27,22LAwLoDA5b4AaGSkg6bKW,2020,1812948,Certified Hitmaker,2020-02-06,162546,88,0.207,0.774,0.554,0.0,0.132,-7.909,0.0383,0.349,99.034,4,melodic rap,rap conscient,vapor trap,,,,,,5zctI4wO9XSKS8XwcnqEHk,2474472,85
1308,145,Blueberry Faygo,Lil Mosey,40998,2020-04-28,22LAwLoDA5b4AaGSkg6bKW,2020,1812948,Certified Hitmaker,2020-02-06,162546,88,0.207,0.774,0.554,0.0,0.132,-7.909,0.0383,0.349,99.034,4,melodic rap,rap conscient,vapor trap,,,,,,5zctI4wO9XSKS8XwcnqEHk,2474472,85
1309,143,Blueberry Faygo,Lil Mosey,41582,2020-04-29,22LAwLoDA5b4AaGSkg6bKW,2020,1812948,Certified Hitmaker,2020-02-06,162546,88,0.207,0.774,0.554,0.0,0.132,-7.909,0.0383,0.349,99.034,4,melodic rap,rap conscient,vapor trap,,,,,,5zctI4wO9XSKS8XwcnqEHk,2474472,85
1310,145,Blueberry Faygo,Lil Mosey,40923,2020-04-30,22LAwLoDA5b4AaGSkg6bKW,2020,1812948,Certified Hitmaker,2020-02-06,162546,88,0.207,0.774,0.554,0.0,0.132,-7.909,0.0383,0.349,99.034,4,melodic rap,rap conscient,vapor trap,,,,,,5zctI4wO9XSKS8XwcnqEHk,2474472,85
1311,159,Blueberry Faygo,Lil Mosey,40805,2020-05-01,22LAwLoDA5b4AaGSkg6bKW,2020,1812948,Certified Hitmaker,2020-02-06,162546,88,0.207,0.774,0.554,0.0,0.132,-7.909,0.0383,0.349,99.034,4,melodic rap,rap conscient,vapor trap,,,,,,5zctI4wO9XSKS8XwcnqEHk,2474472,85
1312,174,Blueberry Faygo,Lil Mosey,41762,2020-05-02,22LAwLoDA5b4AaGSkg6bKW,2020,1812948,Certified Hitmaker,2020-02-06,162546,88,0.207,0.774,0.554,0.0,0.132,-7.909,0.0383,0.349,99.034,4,melodic rap,rap conscient,vapor trap,,,,,,5zctI4wO9XSKS8XwcnqEHk,2474472,85
1313,183,Blueberry Faygo,Lil Mosey,38157,2020-05-03,22LAwLoDA5b4AaGSkg6bKW,2020,1812948,Certified Hitmaker,2020-02-06,162546,88,0.207,0.774,0.554,0.0,0.132,-7.909,0.0383,0.349,99.034,4,melodic rap,rap conscient,vapor trap,,,,,,5zctI4wO9XSKS8XwcnqEHk,2474472,85
1314,161,Blueberry Faygo,Lil Mosey,40174,2020-05-04,22LAwLoDA5b4AaGSkg6bKW,2020,1812948,Certified Hitmaker,2020-02-06,162546,88,0.207,0.774,0.554,0.0,0.132,-7.909,0.0383,0.349,99.034,4,melodic rap,rap conscient,vapor trap,,,,,,5zctI4wO9XSKS8XwcnqEHk,2474472,85
1315,160,Blueberry Faygo,Lil Mosey,40362,2020-05-05,22LAwLoDA5b4AaGSkg6bKW,2020,1812948,Certified Hitmaker,2020-02-06,162546,88,0.207,0.774,0.554,0.0,0.132,-7.909,0.0383,0.349,99.034,4,melodic rap,rap conscient,vapor trap,,,,,,5zctI4wO9XSKS8XwcnqEHk,2474472,85
1316,160,Blueberry Faygo,Lil Mosey,40401,2020-05-06,22LAwLoDA5b4AaGSkg6bKW,2020,1812948,Certified Hitmaker,2020-02-06,162546,88,0.207,0.774,0.554,0.0,0.132,-7.909,0.0383,0.349,99.034,4,melodic rap,rap conscient,vapor trap,,,,,,5zctI4wO9XSKS8XwcnqEHk,2474472,85
1317,159,Blueberry Faygo,Lil Mosey,40483,2020-05-07,22LAwLoDA5b4AaGSkg6bKW,2020,1812948,Certified Hitmaker,2020-02-06,162546,88,0.207,0.774,0.554,0.0,0.132,-7.909,0.0383,0.349,99.034,4,melodic rap,rap conscient,vapor trap,,,,,,5zctI4wO9XSKS8XwcnqEHk,2474472,85
1318,171,Blueberry Faygo,Lil Mosey,40834,2020-05-08,22LAwLoDA5b4AaGSkg6bKW,2020,1812948,Certified Hitmaker,2020-02-06,162546,88,0.207,0.774,0.554,0.0,0.132,-7.909,0.0383,0.349,99.034,4,melodic rap,rap conscient,vapor trap,,,,,,5zctI4wO9XSKS8XwcnqEHk,2474472,85
1319,162,Blueberry Faygo,Lil Mosey,39843,2020-05-09,22LAwLoDA5b4AaGSkg6bKW,2020,1812948,Certified Hitmaker,2020-02-06,162546,88,0.207,0.774,0.554,0.0,0.132,-7.909,0.0383,0.349,99.034,4,melodic rap,rap conscient,vapor trap,,,,,,5zctI4wO9XSKS8XwcnqEHk,2474472,85
1320,175,Blueberry Faygo,Lil Mosey,35849,2020-05-10,22LAwLoDA5b4AaGSkg6bKW,2020,1812948,Certified Hitmaker,2020-02-06,162546,88,0.207,0.774,0.554,0.0,0.132,-7.909,0.0383,0.349,99.034,4,melodic rap,rap conscient,vapor trap,,,,,,5zctI4wO9XSKS8XwcnqEHk,2474472,85
1321,180,Blueberry Faygo,Lil Mosey,38764,2020-05-11,22LAwLoDA5b4AaGSkg6bKW,2020,1812948,Certified Hitmaker,2020-02-06,162546,88,0.207,0.774,0.554,0.0,0.132,-7.909,0.0383,0.349,99.034,4,melodic rap,rap conscient,vapor trap,,,,,,5zctI4wO9XSKS8XwcnqEHk,2474472,85
1322,172,Blueberry Faygo,Lil Mosey,37737,2020-05-12,22LAwLoDA5b4AaGSkg6bKW,2020,1812948,Certified Hitmaker,2020-02-06,162546,88,0.207,0.774,0.554,0.0,0.132,-7.909,0.0383,0.349,99.034,4,melodic rap,rap conscient,vapor trap,,,,,,5zctI4wO9XSKS8XwcnqEHk,2474472,85
1323,171,Blueberry Faygo,Lil Mosey,38682,2020-05-13,22LAwLoDA5b4AaGSkg6bKW,2020,1812948,Certified Hitmaker,2020-02-06,162546,88,0.207,0.774,0.554,0.0,0.132,-7.909,0.0383,0.349,99.034,4,melodic rap,rap conscient,vapor trap,,,,,,5zctI4wO9XSKS8XwcnqEHk,2474472,85
1324,191,Astronomia,Vicetone,32999,2020-03-30,665AK0ovB11McZRwfa852G,2020,1675504,Astronomia,2016-09-16,198095,77,0.00561,0.653,0.945,0.915,0.439,-2.634,0.096,0.326,126.093,4,big room,catstep,edm,electro house,gaming edm,pop edm,progressive electro house,tropical house,0daugAjUgbJSqdlyYNwIbT,327748,73
1325,179,Astronomia,Vicetone,34150,2020-03-31,665AK0ovB11McZRwfa852G,2020,1675504,Astronomia,2016-09-16,198095,77,0.00561,0.653,0.945,0.915,0.439,-2.634,0.096,0.326,126.093,4,big room,catstep,edm,electro house,gaming edm,pop edm,progressive electro house,tropical house,0daugAjUgbJSqdlyYNwIbT,327748,73
1326,140,Astronomia,Vicetone,42880,2020-04-01,665AK0ovB11McZRwfa852G,2020,1675504,Astronomia,2016-09-16,198095,77,0.00561,0.653,0.945,0.915,0.439,-2.634,0.096,0.326,126.093,4,big room,catstep,edm,electro house,gaming edm,pop edm,progressive electro house,tropical house,0daugAjUgbJSqdlyYNwIbT,327748,73
1327,122,Astronomia,Vicetone,48776,2020-04-02,665AK0ovB11McZRwfa852G,2020,1675504,Astronomia,2016-09-16,198095,77,0.00561,0.653,0.945,0.915,0.439,-2.634,0.096,0.326,126.093,4,big room,catstep,edm,electro house,gaming edm,pop edm,progressive electro house,tropical house,0daugAjUgbJSqdlyYNwIbT,327748,73
1328,119,Astronomia,Vicetone,49020,2020-04-03,665AK0ovB11McZRwfa852G,2020,1675504,Astronomia,2016-09-16,198095,77,0.00561,0.653,0.945,0.915,0.439,-2.634,0.096,0.326,126.093,4,big room,catstep,edm,electro house,gaming edm,pop edm,progressive electro house,tropical house,0daugAjUgbJSqdlyYNwIbT,327748,73
1329,126,Astronomia,Vicetone,48830,2020-04-04,665AK0ovB11McZRwfa852G,2020,1675504,Astronomia,2016-09-16,198095,77,0.00561,0.653,0.945,0.915,0.439,-2.634,0.096,0.326,126.093,4,big room,catstep,edm,electro house,gaming edm,pop edm,progressive electro house,tropical house,0daugAjUgbJSqdlyYNwIbT,327748,73
1330,130,Astronomia,Vicetone,43611,2020-04-05,665AK0ovB11McZRwfa852G,2020,1675504,Astronomia,2016-09-16,198095,77,0.00561,0.653,0.945,0.915,0.439,-2.634,0.096,0.326,126.093,4,big room,catstep,edm,electro house,gaming edm,pop edm,progressive electro house,tropical house,0daugAjUgbJSqdlyYNwIbT,327748,73
1331,138,Astronomia,Vicetone,43956,2020-04-06,665AK0ovB11McZRwfa852G,2020,1675504,Astronomia,2016-09-16,198095,77,0.00561,0.653,0.945,0.915,0.439,-2.634,0.096,0.326,126.093,4,big room,catstep,edm,electro house,gaming edm,pop edm,progressive electro house,tropical house,0daugAjUgbJSqdlyYNwIbT,327748,73
1332,140,Astronomia,Vicetone,43374,2020-04-07,665AK0ovB11McZRwfa852G,2020,1675504,Astronomia,2016-09-16,198095,77,0.00561,0.653,0.945,0.915,0.439,-2.634,0.096,0.326,126.093,4,big room,catstep,edm,electro house,gaming edm,pop edm,progressive electro house,tropical house,0daugAjUgbJSqdlyYNwIbT,327748,73
1333,148,Astronomia,Vicetone,43724,2020-04-08,665AK0ovB11McZRwfa852G,2020,1675504,Astronomia,2016-09-16,198095,77,0.00561,0.653,0.945,0.915,0.439,-2.634,0.096,0.326,126.093,4,big room,catstep,edm,electro house,gaming edm,pop edm,progressive electro house,tropical house,0daugAjUgbJSqdlyYNwIbT,327748,73
1334,145,Astronomia,Vicetone,41846,2020-04-09,665AK0ovB11McZRwfa852G,2020,1675504,Astronomia,2016-09-16,198095,77,0.00561,0.653,0.945,0.915,0.439,-2.634,0.096,0.326,126.093,4,big room,catstep,edm,electro house,gaming edm,pop edm,progressive electro house,tropical house,0daugAjUgbJSqdlyYNwIbT,327748,73
1335,160,Astronomia,Vicetone,39508,2020-04-10,665AK0ovB11McZRwfa852G,2020,1675504,Astronomia,2016-09-16,198095,77,0.00561,0.653,0.945,0.915,0.439,-2.634,0.096,0.326,126.093,4,big room,catstep,edm,electro house,gaming edm,pop edm,progressive electro house,tropical house,0daugAjUgbJSqdlyYNwIbT,327748,73
1336,156,Astronomia,Vicetone,40180,2020-04-11,665AK0ovB11McZRwfa852G,2020,1675504,Astronomia,2016-09-16,198095,77,0.00561,0.653,0.945,0.915,0.439,-2.634,0.096,0.326,126.093,4,big room,catstep,edm,electro house,gaming edm,pop edm,progressive electro house,tropical house,0daugAjUgbJSqdlyYNwIbT,327748,73
1337,161,Astronomia,Vicetone,36962,2020-04-12,665AK0ovB11McZRwfa852G,2020,1675504,Astronomia,2016-09-16,198095,77,0.00561,0.653,0.945,0.915,0.439,-2.634,0.096,0.326,126.093,4,big room,catstep,edm,electro house,gaming edm,pop edm,progressive electro house,tropical house,0daugAjUgbJSqdlyYNwIbT,327748,73
1338,161,Astronomia,Vicetone,37720,2020-04-13,665AK0ovB11McZRwfa852G,2020,1675504,Astronomia,2016-09-16,198095,77,0.00561,0.653,0.945,0.915,0.439,-2.634,0.096,0.326,126.093,4,big room,catstep,edm,electro house,gaming edm,pop edm,progressive electro house,tropical house,0daugAjUgbJSqdlyYNwIbT,327748,73
1339,152,Astronomia,Vicetone,39563,2020-04-14,665AK0ovB11McZRwfa852G,2020,1675504,Astronomia,2016-09-16,198095,77,0.00561,0.653,0.945,0.915,0.439,-2.634,0.096,0.326,126.093,4,big room,catstep,edm,electro house,gaming edm,pop edm,progressive electro house,tropical house,0daugAjUgbJSqdlyYNwIbT,327748,73
1340,140,Astronomia,Vicetone,40491,2020-04-15,665AK0ovB11McZRwfa852G,2020,1675504,Astronomia,2016-09-16,198095,77,0.00561,0.653,0.945,0.915,0.439,-2.634,0.096,0.326,126.093,4,big room,catstep,edm,electro house,gaming edm,pop edm,progressive electro house,tropical house,0daugAjUgbJSqdlyYNwIbT,327748,73
1341,133,Astronomia,Vicetone,43178,2020-04-16,665AK0ovB11McZRwfa852G,2020,1675504,Astronomia,2016-09-16,198095,77,0.00561,0.653,0.945,0.915,0.439,-2.634,0.096,0.326,126.093,4,big room,catstep,edm,electro house,gaming edm,pop edm,progressive electro house,tropical house,0daugAjUgbJSqdlyYNwIbT,327748,73
1342,129,Astronomia,Vicetone,46123,2020-04-17,665AK0ovB11McZRwfa852G,2020,1675504,Astronomia,2016-09-16,198095,77,0.00561,0.653,0.945,0.915,0.439,-2.634,0.096,0.326,126.093,4,big room,catstep,edm,electro house,gaming edm,pop edm,progressive electro house,tropical house,0daugAjUgbJSqdlyYNwIbT,327748,73
1343,132,Astronomia,Vicetone,44802,2020-04-18,665AK0ovB11McZRwfa852G,2020,1675504,Astronomia,2016-09-16,198095,77,0.00561,0.653,0.945,0.915,0.439,-2.634,0.096,0.326,126.093,4,big room,catstep,edm,electro house,gaming edm,pop edm,progressive electro house,tropical house,0daugAjUgbJSqdlyYNwIbT,327748,73
1344,137,Astronomia,Vicetone,38876,2020-04-19,665AK0ovB11McZRwfa852G,2020,1675504,Astronomia,2016-09-16,198095,77,0.00561,0.653,0.945,0.915,0.439,-2.634,0.096,0.326,126.093,4,big room,catstep,edm,electro house,gaming edm,pop edm,progressive electro house,tropical house,0daugAjUgbJSqdlyYNwIbT,327748,73
1345,131,Astronomia,Vicetone,43099,2020-04-20,665AK0ovB11McZRwfa852G,2020,1675504,Astronomia,2016-09-16,198095,77,0.00561,0.653,0.945,0.915,0.439,-2.634,0.096,0.326,126.093,4,big room,catstep,edm,electro house,gaming edm,pop edm,progressive electro house,tropical house,0daugAjUgbJSqdlyYNwIbT,327748,73
1346,135,Astronomia,Vicetone,41758,2020-04-21,665AK0ovB11McZRwfa852G,2020,1675504,Astronomia,2016-09-16,198095,77,0.00561,0.653,0.945,0.915,0.439,-2.634,0.096,0.326,126.093,4,big room,catstep,edm,electro house,gaming edm,pop edm,progressive electro house,tropical house,0daugAjUgbJSqdlyYNwIbT,327748,73
1347,137,Astronomia,Vicetone,42418,2020-04-22,665AK0ovB11McZRwfa852G,2020,1675504,Astronomia,2016-09-16,198095,77,0.00561,0.653,0.945,0.915,0.439,-2.634,0.096,0.326,126.093,4,big room,catstep,edm,electro house,gaming edm,pop edm,progressive electro house,tropical house,0daugAjUgbJSqdlyYNwIbT,327748,73
1348,144,Astronomia,Vicetone,42593,2020-04-23,665AK0ovB11McZRwfa852G,2020,1675504,Astronomia,2016-09-16,198095,77,0.00561,0.653,0.945,0.915,0.439,-2.634,0.096,0.326,126.093,4,big room,catstep,edm,electro house,gaming edm,pop edm,progressive electro house,tropical house,0daugAjUgbJSqdlyYNwIbT,327748,73
1349,148,Astronomia,Vicetone,43557,2020-04-24,665AK0ovB11McZRwfa852G,2020,1675504,Astronomia,2016-09-16,198095,77,0.00561,0.653,0.945,0.915,0.439,-2.634,0.096,0.326,126.093,4,big room,catstep,edm,electro house,gaming edm,pop edm,progressive electro house,tropical house,0daugAjUgbJSqdlyYNwIbT,327748,73
1350,149,Astronomia,Vicetone,41815,2020-04-25,665AK0ovB11McZRwfa852G,2020,1675504,Astronomia,2016-09-16,198095,77,0.00561,0.653,0.945,0.915,0.439,-2.634,0.096,0.326,126.093,4,big room,catstep,edm,electro house,gaming edm,pop edm,progressive electro house,tropical house,0daugAjUgbJSqdlyYNwIbT,327748,73
1351,159,Astronomia,Vicetone,36820,2020-04-26,665AK0ovB11McZRwfa852G,2020,1675504,Astronomia,2016-09-16,198095,77,0.00561,0.653,0.945,0.915,0.439,-2.634,0.096,0.326,126.093,4,big room,catstep,edm,electro house,gaming edm,pop edm,progressive electro house,tropical house,0daugAjUgbJSqdlyYNwIbT,327748,73
