,Track Name,Artist,Streams,date,spotify_id,year,Streamstotal,album,release_date,length,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,time_signature,release_date_year,genre1,genre2,genre3,genre4,genre5,genre6,genre7,genre8,genre9,genre10,genres_together,artist_id,artist_followers,artist_popularity,streamstotal_weights,genre_depurated,genre_depurated_final
495,Baile de la Lluvia,C. Tangana,37753,2018-04-19,27Ssq8FMLJvCcRiX7sFbTd,2018,37753,Baile de la Lluvia,2018-04-19,0.30759368052332364,0.0,0.0344,0.777,0.711,0.0,0.343,0.8605055810899541,0.04038795599305154,0.728,0.5186041384102466,4,2018-01-01,trap espanol,,,,,,,,,,trap espanol,5TYxZTjIPqKM8K8NuP9woO,964365,0.7373737373737373,5.3642668163438205e-05,trap espanol,hip hop
496,Still Rapping (feat. Steve Lean),C. Tangana,21331,2018-04-19,4I3kIRbgHpYRdyle3LsIFX,2018,21331,Still Rapping (feat. Steve Lean),2018-02-05,0.04539848039203116,0.45,0.478,0.735,0.5870000000000001,0.0,0.0946,0.8130663164806303,0.3645049218297626,0.449,0.5846556781206781,4,2018-01-01,trap espanol,,,,,,,,,,trap espanol,5TYxZTjIPqKM8K8NuP9woO,964365,0.7373737373737373,3.030889610346993e-05,trap espanol,hip hop
497,Cuando Me Miras,C. Tangana,66446,2018-04-20,5THnzdXOBNjVD4fipR3EAu,2018,269337,Avida Dollars,2018-04-20,0.1766704532924412,0.54,0.411,0.8240000000000001,0.57,6.01e-05,0.154,0.796913985554826,0.06774753908511871,0.345,0.3847305089162229,4,2018-01-01,trap espanol,,,,,,,,,,trap espanol,5TYxZTjIPqKM8K8NuP9woO,964365,0.7373737373737373,0.0003826968801190887,trap espanol,hip hop
498,Baile de la Lluvia,C. Tangana,48614,2018-04-20,1gV7dIp1UP99KQr33r8hXg,2018,230355,Avida Dollars,2018-04-20,0.30759368052332364,0.47,0.0346,0.7879999999999999,0.711,0.0,0.343,0.8604399212081421,0.038650839606253616,0.722,0.5181698525432449,4,2018-01-01,trap espanol,,,,,,,,,,trap espanol,5TYxZTjIPqKM8K8NuP9woO,964365,0.7373737373737373,0.00032730794439617535,trap espanol,hip hop
499,Still Rapping,C. Tangana,41498,2018-04-20,5wNCqj7omYnDl7gE4BzSNS,2018,526586,Avida Dollars,2018-04-20,0.040177552574691834,0.46,0.467,0.7290000000000001,0.628,0.0,0.0998,0.8129021667760998,0.31528662420382164,0.419,0.5847425352940784,4,2018-01-01,trap espanol,,,,,,,,,,trap espanol,5TYxZTjIPqKM8K8NuP9woO,964365,0.7373737373737373,0.0007482181033960818,trap espanol,hip hop
500,Na de Na,C. Tangana,34236,2018-04-20,0VSLBskAbpojh44ycMckgv,2018,34236,Avida Dollars,2018-04-20,0.17034430941946668,0.43,0.00965,0.6659999999999999,0.7509999999999999,6.47e-05,0.54,0.8715036112934996,0.10495078170237404,0.473,0.5050677820018574,4,2018-01-01,trap espanol,,,,,,,,,,trap espanol,5TYxZTjIPqKM8K8NuP9woO,964365,0.7373737373737373,4.8645415920416136e-05,trap espanol,hip hop
501,Huele a Nuevo - feat. Sticky M.A.,C. Tangana,32696,2018-04-20,0O0ZCpralGox0wfbZrP8iJ,2018,32696,Avida Dollars,2018-04-20,0.1536429818780467,0.42,0.0576,0.735,0.772,0.0,0.114,0.8701575837163493,0.11059640995946728,0.43,0.6387142465808341,4,2018-01-01,trap espanol,,,,,,,,,,trap espanol,5TYxZTjIPqKM8K8NuP9woO,964365,0.7373737373737373,4.645725315264417e-05,trap espanol,hip hop
502,Sangre,C. Tangana,30147,2018-04-20,2OVIj8EyzLL8PbpYxhpYxH,2018,30147,Avida Dollars,2018-04-20,0.1486630988617044,0.39,0.0566,0.721,0.759,1.53e-06,0.128,0.9211096520026264,0.07093225246091489,0.0803,0.7181751976000695,4,2018-01-01,trap espanol,,,,,,,,,,trap espanol,5TYxZTjIPqKM8K8NuP9woO,964365,0.7373737373737373,4.2835417506507345e-05,trap espanol,hip hop
503,Siempre Quise Todo - Bonus Track,C. Tangana,27378,2018-04-20,3E7D9eSKVaPk5GmDcSBP0L,2018,27378,Avida Dollars,2018-04-20,0.2254794611879405,0.42,0.509,0.857,0.487,6.05e-06,0.0878,0.7272488509520683,0.3138390272148234,0.461,0.571279673417028,4,2018-01-01,trap espanol,,,,,,,,,,trap espanol,5TYxZTjIPqKM8K8NuP9woO,964365,0.7373737373737373,3.8900987179260215e-05,trap espanol,hip hop
504,Pussy Call,C. Tangana,26931,2018-04-20,76NscRvD1L5XOKetRvGLdK,2018,26931,Avida Dollars,2018-04-20,0.1658388230859376,0.4,0.0843,0.8220000000000001,0.599,0.00027400000000000005,0.109,0.7704530531845044,0.08410538506079908,0.354,0.5582510974069793,4,2018-01-01,trap espanol,,,,,,,,,,trap espanol,5TYxZTjIPqKM8K8NuP9woO,964365,0.7373737373737373,3.8265851622640694e-05,trap espanol,hip hop
505,Cabernet Sauvignon,C. Tangana,25980,2018-04-20,7nIt9l4l2F9VhRNXu41vhy,2018,25980,Avida Dollars,2018-04-20,0.13403373088630122,0.39,0.63,0.542,0.66,0.0,0.0892,0.7577150361129351,0.4267515923566879,0.317,0.33663836013656623,5,2018-01-01,trap espanol,,,,,,,,,,trap espanol,5TYxZTjIPqKM8K8NuP9woO,964365,0.7373737373737373,3.691459006929581e-05,trap espanol,hip hop
506,bad guy,Billie Eilish,57665,2020-03-13,2Fxmhks0bxGSBdJ92vM42m,2020,8478686,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,0.30734750710953945,0.9,0.328,0.701,0.425,0.13,0.1,0.6591267235718976,0.5092646207295889,0.562,0.4856117751601846,4,2019-01-01,electropop,pop,,,,,,,,,"electropop,pop",6qqNVTkY8uBg9cP3Jd7DAH,32118037,0.9393939393939394,0.007567730876989637,electropop,dance
507,everything i wanted,Billie Eilish,38722,2020-03-13,3ZCTVFBt2Brf31RLEnCkWJ,2020,1541338,everything i wanted,2019-11-13,0.43899386874341295,0.89,0.902,0.7040000000000001,0.225,0.657,0.106,0.5445830597504925,0.11030689056166763,0.243,0.3845768385325147,4,2019-01-01,electropop,pop,,,,,,,,,"electropop,pop",6qqNVTkY8uBg9cP3Jd7DAH,32118037,0.9393939393939394,0.0013757357183032195,electropop,dance
508,No Time To Die,Billie Eilish,33672,2020-03-17,73SpzrcaHk0RQPFP73vqVR,2020,33672,No Time To Die,2020-02-13,0.43089066053968395,0.83,0.917,0.38,0.219,0.0104,0.0827,0.5833552199606041,0.018239722061378114,0.0517,0.07410253155253863,4,2020-01-01,electropop,pop,,,,,,,,,"electropop,pop",6qqNVTkY8uBg9cP3Jd7DAH,32118037,0.9393939393939394,3.005426006930733e-05,electropop,dance
509,bury a friend,Billie Eilish,59623,2019-03-13,4NzMOnvSJVNKF7nw5NkXIP,2019,770673,bury a friend,2019-01-30,0.3049268018739951,0.04,0.74,0.905,0.389,0.162,0.106,0.5429087327642811,0.4470179502026636,0.196,0.3848440913737465,4,2019-01-01,electropop,pop,,,,,,,,,"electropop,pop",6qqNVTkY8uBg9cP3Jd7DAH,32118037,0.9393939393939394,0.0008264520000403171,electropop,dance
510,wish you were gay,Billie Eilish,46440,2019-03-13,4txc3txsIt81diMzGhrVPS,2019,549553,wish you were gay,2019-03-04,0.3777531034518128,0.02,0.39,0.853,0.35100000000000003,9.38e-06,0.752,0.6843072882468811,0.31528662420382164,0.282,0.37136118553360375,4,2019-01-01,electropop,pop,,,,,,,,,"electropop,pop",6qqNVTkY8uBg9cP3Jd7DAH,32118037,0.9393939393939394,0.0005893279977086992,electropop,dance
511,lovely,Billie Eilish,32916,2019-03-13,1NJcg626wLln4pGHpiV7mf,2019,1359617,dont smile at me (Expanded Edition),2017-08-11,0.3229846474976216,0.51,0.934,0.35100000000000003,0.29600000000000004,0.0,0.095,0.6872291529875246,0.014620729588882463,0.12,0.35302764062510444,4,2017-01-01,electropop,pop,,,,,,,,,"electropop,pop",6qqNVTkY8uBg9cP3Jd7DAH,32118037,0.9393939393939394,0.0014580220001723374,electropop,dance
512,when the party's over,Billie Eilish,32765,2019-03-13,14JzyD6FlBD5z0wV5P07YI,2019,90896,when the party's over,2018-10-17,0.322333313673651,0.07,0.979,0.498,0.104,7.859999999999999e-05,0.0895,0.5568614576493763,0.056311522872032435,0.205,0.4112687160505376,3,2018-01-01,electropop,pop,,,,,,,,,"electropop,pop",6qqNVTkY8uBg9cP3Jd7DAH,32118037,0.9393939393939394,9.747477982966144e-05,electropop,dance
513,wish you were gay,Billie Eilish,85033,2019-03-29,3Fj47GNK2kUF0uaEDgXLaD,2019,2013539,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,0.3777531034518128,0.82,0.39,0.853,0.35100000000000003,9.38e-06,0.752,0.6843072882468811,0.31528662420382164,0.282,0.37136118553360375,4,2019-01-01,electropop,pop,,,,,,,,,"electropop,pop",6qqNVTkY8uBg9cP3Jd7DAH,32118037,0.9393939393939394,0.002159272913037281,electropop,dance
514,bury a friend,Billie Eilish,84930,2019-03-29,4SSnFejRGlZikf02HLewEF,2019,2392644,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,0.3049268018739951,0.83,0.74,0.905,0.389,0.162,0.106,0.5429087327642811,0.4470179502026636,0.196,0.3848440913737465,4,2019-01-01,electropop,pop,,,,,,,,,"electropop,pop",6qqNVTkY8uBg9cP3Jd7DAH,32118037,0.9393939393939394,0.002565816395779357,electropop,dance
515,all the good girls go to hell,Billie Eilish,73398,2019-03-29,6IRdLKIyS4p7XNiP8r6rsx,2019,675004,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,0.2426038992843021,0.81,0.28300000000000003,0.726,0.444,0.14300000000000002,0.177,0.7261982928430729,0.5049218297625941,0.569,0.8191165957333085,4,2019-01-01,electropop,pop,,,,,,,,,"electropop,pop",6qqNVTkY8uBg9cP3Jd7DAH,32118037,0.9393939393939394,0.000723858764787678,electropop,dance
516,xanny,Billie Eilish,71566,2019-03-29,4QIo4oxwzzafcBWkKjDpXY,2019,526606,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,0.4346345478743182,0.79,0.7509999999999999,0.521,0.125,0.00207,0.265,0.4336835193696652,0.3123914302258251,0.0528,0.328106313180242,4,2019-01-01,electropop,pop,,,,,,,,,"electropop,pop",6qqNVTkY8uBg9cP3Jd7DAH,32118037,0.9393939393939394,0.0005647201626801915,electropop,dance
517,i love you,Billie Eilish,68690,2019-03-29,6CcJMwBtXByIz4zQLzFkKc,2019,356119,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,0.5579033205203491,0.84,0.952,0.421,0.131,0.004529999999999999,0.109,0.4138870650032831,0.021713954834973945,0.12,0.5010990773095657,4,2019-01-01,electropop,pop,,,,,,,,,"electropop,pop",6qqNVTkY8uBg9cP3Jd7DAH,32118037,0.9393939393939394,0.00038189382501055267,electropop,dance
518,when the party's over,Billie Eilish,63307,2019-03-29,43zdsphuZLzwA9k4DJhU0I,2019,2020060,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,0.3124504768327739,0.87,0.978,0.3670000000000001,0.111,3.97e-05,0.0897,0.5567301378857519,0.10712217718587146,0.198,0.13493595953791984,4,2019-01-01,electropop,pop,,,,,,,,,"electropop,pop",6qqNVTkY8uBg9cP3Jd7DAH,32118037,0.9393939393939394,0.002166265883456982,electropop,dance
519,you should see me in a crown,Billie Eilish,61616,2019-03-29,3XF5xLJHOQQRbWya6hBp7d,2019,644952,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,0.2736653426297988,0.82,0.462,0.6779999999999999,0.5329999999999999,0.219,0.139,0.6748850952068287,0.2356687898089172,0.32299999999999995,0.5880163825991677,4,2019-01-01,electropop,pop,,,,,,,,,"electropop,pop",6qqNVTkY8uBg9cP3Jd7DAH,32118037,0.9393939393939394,0.0006916316911712263,electropop,dance
520,my strange addiction,Billie Eilish,60066,2019-03-29,3Tc57t9l2O8FwQZtQOvPXK,2019,443501,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,0.2709394849334178,0.79,0.35,0.939,0.305,0.000169,0.105,0.659553512803677,0.4788650839606254,0.563,0.2511040883003388,4,2019-01-01,electropop,pop,,,,,,,,,"electropop,pop",6qqNVTkY8uBg9cP3Jd7DAH,32118037,0.9393939393939394,0.0004756002720607582,electropop,dance
521,listen before i go,Billie Eilish,55192,2019-03-29,0tMSssfxAL2oV8Vri0mFHE,2019,293042,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,0.4318830471140014,0.8,0.935,0.319,0.0561,0.00384,0.388,0.26326329612606697,0.031557614360162134,0.08199999999999999,0.1157071176112941,3,2019-01-01,electropop,pop,,,,,,,,,"electropop,pop",6qqNVTkY8uBg9cP3Jd7DAH,32118037,0.9393939393939394,0.00031425150095541765,electropop,dance
522,ilomilo,Billie Eilish,52769,2019-03-29,7qEKqBCD2vE5vIBsrUitpD,2019,289289,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,0.21062956286268908,0.79,0.7240000000000001,0.855,0.423,0.469,0.0896,0.5252133946158897,0.051100173711638684,0.5720000000000001,0.3846703770269458,4,2019-01-01,electropop,pop,,,,,,,,,"electropop,pop",6qqNVTkY8uBg9cP3Jd7DAH,32118037,0.9393939393939394,0.00031022687007286264,electropop,dance
523,8,Billie Eilish,51698,2019-03-29,6X29iaaazwho3ab7GNue5r,2019,234566,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,0.2537894037731204,0.77,0.698,0.735,0.235,0.00604,0.107,0.5844714379514117,0.4224088013896931,0.462,0.0,4,2019-01-01,electropop,pop,,,,,,,,,"electropop,pop",6qqNVTkY8uBg9cP3Jd7DAH,32118037,0.9393939393939394,0.000251543183479189,electropop,dance
524,goodbye,Billie Eilish,39550,2019-03-29,3LgWsmilsrWXiPYQFRD0T7,2019,102082,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,0.11585023424938905,0.74,0.8370000000000001,0.153,0.138,0.55,0.254,0.30088640840446496,0.03922987840185292,0.0503,0.07932064327758885,3,2019-01-01,electropop,pop,,,,,,,,,"electropop,pop",6qqNVTkY8uBg9cP3Jd7DAH,32118037,0.9393939393939394,0.0001094703889562962,electropop,dance
525,La Pared 360,Lenny Tavárez,57444,2020-03-13,2w8SKQCnT2YQK1qCqKl2uW,2020,2668059,La Pared 360,2020-02-06,0.20528298403206408,0.77,0.248,0.777,0.6559999999999999,2.06e-06,0.139,0.8279382797110966,0.19513607411696585,0.833,0.7059283361506238,4,2020-01-01,latin,trap argentino,,,,,,,,,"latin,trap argentino",1pQWsZQehhS4wavwh7Fnxd,823032,0.898989898989899,0.0023814011364414363,trap argentino,hip hop
526,Tutu,Camilo,57031,2020-03-13,1nocRtwyNPVtGcIJqfgdzZ,2020,1872401,Tutu,2019-08-09,0.26766742997520315,0.8,0.273,0.731,0.8320000000000001,0.0,0.0665,0.9340118187787264,0.03922987840185292,0.94,0.5583379545803797,4,2019-01-01,colombian pop,latin,reggaeton colombiano,,,,,,,,"colombian pop,latin,reggaeton colombiano",28gNT5KBp7IjEOQoevXf9N,3221838,0.898989898989899,0.0016712291104784716,colombian pop,pop
527,Favorito,Camilo,37283,2020-03-27,0Snbzbd74RLfL0i4nn1vU5,2020,1292445,Favorito,2020-03-26,0.3522895409635125,0.85,0.229,0.611,0.851,0.0,0.232,0.9212081418253448,0.052982049797336415,0.823,0.7722671726653795,4,2020-01-01,colombian pop,latin,reggaeton colombiano,,,,,,,,"colombian pop,latin,reggaeton colombiano",28gNT5KBp7IjEOQoevXf9N,3221838,0.898989898989899,0.0011535839319100712,colombian pop,pop
528,Favorito,Camilo,160406,2020-04-17,0jT8Nl0shPS8115is0wD2Q,2020,5616791,Por Primera Vez,2020-04-17,0.3475507027481672,0.84,0.237,0.606,0.853,0.0,0.251,0.9214379514116874,0.045309785755645635,0.8220000000000001,0.7723406671967182,4,2020-01-01,colombian pop,latin,reggaeton colombiano,,,,,,,,"colombian pop,latin,reggaeton colombiano",28gNT5KBp7IjEOQoevXf9N,3221838,0.898989898989899,0.005013319596963197,colombian pop,pop
529,Tutu,Camilo,59249,2020-04-17,1Ol5LmdNDNpFu1oNwfgkux,2020,1397002,Por Primera Vez,2020-04-17,0.26952911641694594,0.75,0.297,0.727,0.838,0.0,0.0603,0.9391661195009848,0.03474232773595831,0.933,0.5582176908018254,4,2020-01-01,colombian pop,latin,reggaeton colombiano,,,,,,,,"colombian pop,latin,reggaeton colombiano",28gNT5KBp7IjEOQoevXf9N,3221838,0.898989898989899,0.0012469072649483985,colombian pop,pop
530,Por Primera Vez,Camilo,35825,2020-04-17,0pgj4EzB1XRqgZemoMNG5D,2020,35825,Por Primera Vez,2020-04-17,0.2781682646569343,0.78,0.14300000000000002,0.72,0.606,0.0,0.0824,0.9028890347997374,0.1343370005790388,0.805,0.6910891221412299,4,2020-01-01,colombian pop,latin,reggaeton colombiano,,,,,,,,"colombian pop,latin,reggaeton colombiano",28gNT5KBp7IjEOQoevXf9N,3221838,0.898989898989899,3.1975940454470625e-05,colombian pop,pop
531,Adicto (with Anuel AA & Ozuna),Tainy,55957,2020-03-13,3jbT1Y5MoPwEIpZndDDwVq,2020,3007219,Adicto (with Anuel AA & Ozuna),2019-08-22,0.5039092850970205,0.83,0.017,0.7340000000000001,0.836,1.64e-05,0.179,0.861424819435325,0.07281412854661262,0.623,0.11729727201662313,4,2019-01-01,latin,latin pop,pop reggaeton,reggaeton,tropical,,,,,,"latin,latin pop,pop reggaeton,reggaeton,tropical",0GM7qgcRCORpGnfcN2tCiB,141873,0.8787878787878788,0.002684121582067068,pop reggaeton,pop
532,Me Equivocaré,Antonio José,54219,2020-03-13,5zsvrbPy4w9nz067ViWprz,2020,3172428,Antídoto,2019-11-07,0.20127497313889053,0.61,0.0623,0.563,0.7290000000000001,0.0,0.0378,0.8819435325016415,0.1980312680949624,0.726,0.12069138310026666,4,2019-01-01,spanish pop,,,,,,,,,,spanish pop,1dbp04JzZ81JXlMGupCnJ8,381552,0.6464646464646465,0.0028315804277486488,spanish pop,pop
533,Me Haces Falta,Antonio José,33084,2019-03-13,7wCqmkAjudO0oKRASmv8Wg,2019,1396259,A Un Milímetro De Ti,2017-11-03,0.3435632063061423,0.57,0.47,0.5539999999999999,0.867,0.0,0.0913,0.9286277084701248,0.38042848870874346,0.466,0.9046575488905668,4,2017-01-01,spanish pop,,,,,,,,,,spanish pop,1dbp04JzZ81JXlMGupCnJ8,381552,0.6464646464646465,0.0014973160382215195,spanish pop,pop
534,Me Haces Falta,Antonio José,29169,2018-03-13,6xQuTgHSWht5oN6UZKo4N1,2018,1587857,A Un Milímetro De Ti,2017-11-03,0.3435632063061423,0.0,0.482,0.552,0.862,0.0,0.0883,0.9295469468154955,0.39056166763173134,0.511,0.9053056370305536,4,2017-01-01,spanish pop,,,,,,,,,,spanish pop,1dbp04JzZ81JXlMGupCnJ8,381552,0.6464646464646465,0.0022561620571078453,spanish pop,pop
535,Tú Me Obligaste,Antonio José,24184,2018-03-13,6NwXwJlXKZmgLZga2cLkhb,2018,533150,A Un Milímetro De Ti,2017-11-03,0.332093063807636,0.0,0.128,0.7140000000000001,0.828,0.0,0.236,0.8656598818122128,0.07281412854661262,0.621,0.21618082327237748,4,2017-01-01,spanish pop,,,,,,,,,,spanish pop,1dbp04JzZ81JXlMGupCnJ8,381552,0.6464646464646465,0.0007575447919724812,spanish pop,pop
536,Tú Me Obligaste,Antonio José,82809,2017-05-05,5U7QqXgVywqKhjPoVZcRlu,2017,183151,Tú Me Obligaste,2017-05-05,0.332093063807636,0.35,0.124,0.731,0.8220000000000001,0.0,0.234,0.8654300722258701,0.06832657788071803,0.618,0.21725651595833528,4,2017-01-01,spanish pop,,,,,,,,,,spanish pop,1dbp04JzZ81JXlMGupCnJ8,381552,0.6464646464646465,0.00043267466992867175,spanish pop,pop
537,Tú Me Obligaste,Antonio José,99535,2017-05-06,2abUdU32h3kVukSQiohU6P,2017,625109,Tú Me Obligaste,2017-05-05,0.332093063807636,0.0,0.134,0.7440000000000001,0.8290000000000001,0.0,0.244,0.8654957321076822,0.0555877243775333,0.634,0.21729660388452005,4,2017-01-01,spanish pop,,,,,,,,,,spanish pop,1dbp04JzZ81JXlMGupCnJ8,381552,0.6464646464646465,0.001476753226815262,spanish pop,pop
538,Yummy,Justin Bieber,53748,2020-03-13,16wAOAZ2OkqoIDN7TpChjR,2020,1225709,Changes,2020-02-14,0.3443581412881537,0.78,0.345,0.6759999999999999,0.506,0.0,0.118,0.8007222586999343,0.10509554140127388,0.4970000000000001,0.557195448684114,4,2020-01-01,canadian pop,pop,post-teen pop,,,,,,,,"canadian pop,pop,post-teen pop",1uNFoZAHBGtllmzznpCI3s,37296819,0.9393939393939394,0.0010940180878857989,canadian pop,pop
539,Intentions (feat. Quavo),Justin Bieber,39503,2020-03-13,4umIPjkehX1r7uhmGvXiSV,2020,2196468,Changes,2020-02-14,0.35550261687467466,0.86,0.3,0.8059999999999999,0.546,0.0,0.102,0.801214707813526,0.04965257672264042,0.8740000000000001,0.5715202009741366,4,2020-01-01,canadian pop,pop,post-teen pop,,,,,,,,"canadian pop,pop,post-teen pop",1uNFoZAHBGtllmzznpCI3s,37296819,0.9393939393939394,0.001960478157101192,canadian pop,pop
540,Love Yourself,Justin Bieber,18178,2017-03-13,3hB5DgAiMAQ4DzYbsMq1IT,2017,1031549,Purpose (Deluxe),2015-11-13,0.4089786624064989,0.03,0.835,0.609,0.378,0.0,0.28,0.6964543663821405,0.6004632310364795,0.515,0.2537031221813177,4,2015-01-01,canadian pop,pop,post-teen pop,,,,,,,,"canadian pop,pop,post-teen pop",1uNFoZAHBGtllmzznpCI3s,37296819,0.9393939393939394,0.00243692430339038,canadian pop,pop
541,Sorry,Justin Bieber,15358,2017-04-19,69bp2EbF7Q2rqc5N3ylezZ,2017,32339,Purpose (Deluxe),2015-11-13,0.32452579564016626,0.03,0.0797,0.654,0.76,0.0,0.299,0.8986539724228496,0.031557614360162134,0.41,0.25054285733375203,4,2015-01-01,canadian pop,pop,post-teen pop,,,,,,,,"canadian pop,pop,post-teen pop",1uNFoZAHBGtllmzznpCI3s,37296819,0.9393939393939394,7.639743245094657e-05,canadian pop,pop
542,Disparos,Dani Fernández,53502,2020-03-13,2F75mXaavRl0hm3rtM15cq,2020,2972515,Incendios,2019-05-24,0.4012934361449244,0.62,0.0622,0.5870000000000001,0.847,1.25e-05,0.111,0.8382140512147079,0.022727272727272728,0.754,0.5990271996579165,4,2019-01-01,spanish pop,,,,,,,,,,spanish pop,0CVOcYvRcSvOXyuR4YGKaC,65090,0.6363636363636364,0.002653146200698416,spanish pop,pop
543,Bailemos,Dani Fernández,32429,2020-04-13,5EnaxC9amhXY55ezw87SL8,2020,1560141,Incendios,2019-05-24,0.34935341014285753,0.7,0.0616,0.649,0.555,3.45e-06,0.0874,0.8662836506894287,0.00868558193398958,0.607,0.4380474507419607,4,2019-01-01,spanish pop,,,,,,,,,,spanish pop,0CVOcYvRcSvOXyuR4YGKaC,65090,0.6363636363636364,0.001392518512674899,spanish pop,pop
544,Te esperaré toda la vida,Dani Fernández,51956,2019-03-13,6MCPhEshiLRXgdFKqvr478,2019,2795654,En llamas,2018-11-23,0.3899822806428203,0.58,0.22,0.75,0.63,0.0,0.132,0.8476362442547604,0.025622466705269256,0.85,0.43817439584154577,4,2018-01-01,spanish pop,,,,,,,,,,spanish pop,0CVOcYvRcSvOXyuR4YGKaC,65090,0.6363636363636364,0.0029979950507163385,spanish pop,pop
545,Atrevido,Trueno,53461,2020-03-13,49rFA0vfmY9Eel2cInKmTk,2020,909075,Atrevido,2020-02-20,0.3090399493293057,0.68,0.236,0.8640000000000001,0.64,0.0,0.374,0.8389034799737359,0.11986103068905615,0.858,0.4848968738098897,4,2020-01-01,argentine hip hop,trap argentino,,,,,,,,,"argentine hip hop,trap argentino",2x7PC78TmgqpEIjaGAZ0Oz,1279125,0.8282828282828283,0.0008114034352727952,argentine hip hop,hip hop
546,Azul y Oro (Freestyle),Trueno,44961,2020-03-26,6qvjLYh374hUwDg7bSsxog,2020,552702,Azul y Oro,2020-03-25,0.3089322484607751,0.63,0.264,0.736,0.789,0.0,0.225,0.9013131976362444,0.052982049797336415,0.746,0.3179440238924041,4,2020-01-01,argentine hip hop,trap argentino,,,,,,,,,"argentine hip hop,trap argentino",2x7PC78TmgqpEIjaGAZ0Oz,1279125,0.8282828282828283,0.0004933193647192414,argentine hip hop,hip hop
547,Mil Tequilas,Chema Rivas,53353,2020-03-13,4QPLtCSQh10inI5iwUoG2p,2020,9639665,Mil Tequilas,2019-10-18,0.4647010403391039,0.37,0.226,0.698,0.77,0.0,0.0957,0.8898555482600131,0.15749855240301106,0.28800000000000003,0.2515918247355868,4,2019-01-01,spanish pop,,,,,,,,,,spanish pop,1tMWkquIkQtVD6vaZlDbSQ,8438,0.6767676767676768,0.008603973595004734,spanish pop,pop
548,Mil Tequilas,Chema Rivas,288399,2020-05-08,0qvfIq8RsH3sOZk9JIuUhn,2020,1282381,Mil Tequilas,2019-10-18,0.4647010403391039,0.79,0.224,0.698,0.772,0.0,0.0957,0.8898883782009193,0.1589461493920093,0.284,0.2515985060566175,4,2019-01-01,spanish pop,,,,,,,,,,spanish pop,1tMWkquIkQtVD6vaZlDbSQ,8438,0.6767676767676768,0.0011446012141226654,spanish pop,pop
549,Jangueo,Alex Rose,50163,2020-03-13,5m3jpKkgkfoMcym1qjToFg,2020,2892215,LOST,2019-11-08,0.4753429118724822,0.82,0.238,0.851,0.688,1.93e-05,0.105,0.8865397242284964,0.04820497973364216,0.732,0.2775153503350683,4,2019-01-01,latin,reggaeton,reggaeton flow,trap latino,,,,,,,"latin,reggaeton,reggaeton flow,trap latino",2DspEsT7UXGKd2VaaedgG4,1496054,0.797979797979798,0.0025814736809916753,reggaeton,reggaeton
550,Me Odias?,Alex Rose,31357,2019-04-06,5I31UVARw4Di9SooJGN9el,2019,87306,Me Odias?,2019-02-14,0.4111070367131746,0.6,0.552,0.7859999999999999,0.581,0.0,0.0859,0.8094221930400526,0.2515923566878981,0.33,0.4638707565259803,4,2019-01-01,latin,reggaeton,reggaeton flow,trap latino,,,,,,,"latin,reggaeton,reggaeton flow,trap latino",2DspEsT7UXGKd2VaaedgG4,1496054,0.797979797979798,9.362494639817396e-05,reggaeton,reggaeton
