Position,Track Name,Artist,Streams,date,region,spotify_id
132,Love On The Brain,Rihanna,26273,2018-01-15,es,2aksifNn5ph8igDOkPBA02
133,Filthy,Justin Timberlake,25977,2018-01-15,es,1L3NV7VrCiuE8C5QlhdeQL
134,Ahora Me Llama,KAROL G,25872,2018-01-15,es,0alSPoUfrGb0RdVVG4Lf3n
135,SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox),Enrique Iglesias,25798,2018-01-15,es,7nKBxz47S9SD79N086fuhn
136,What About Us,P!nk,25633,2018-01-15,es,0Qh38w01QRXK6KHIv0e3hb
137,A Million Dreams,Ziv Zaifman,25587,2018-01-15,es,0RoA7ObU6phWpqhlC9zH4Z
138,Me Enamoré,Shakira,25460,2018-01-15,es,4qknM1pQz53QOyfDVTjcM9
139,Loca (feat. Cali y El Dandee),Maite Perroni,24950,2018-01-15,es,05ZXXyeZFhZtA6DAP3Aw7x
140,La Dama,KAROL G,24947,2018-01-15,es,18Lf9mbzkZnQDjksUhpIqY
141,Juraste,Sky,24762,2018-01-15,es,1xrbyp16GiuTEttWGqNQE6
142,El Granjero,Arcangel,24678,2018-01-15,es,7k3SjypJ8lF9WWu8Op0We0
143,GPS (feat. French Montana),Maluma,24651,2018-01-15,es,3t6j6WNv2OSn6qm5Vxynub
144,El Amante,Nicky Jam,24637,2018-01-15,es,3umS4y3uQDkqekNjVpiRUs
145,Destino o Casualidad,Melendi,24453,2018-01-15,es,02IJFWVjLSM811RsySQusA
146,Believer,Imagine Dragons,24442,2018-01-15,es,0CcQNd8CINkwQfe1RDtGV6
147,Chantaje (feat. Maluma),Shakira,24358,2018-01-15,es,6mICuAdrwEjh6Y6lroV2Kg
148,Thinking out Loud,Ed Sheeran,24059,2018-01-15,es,1Slwb6dOYkBlWal1PGtnNg
149,No Puedo Vivir Sin Ti - Operación Triunfo 2017,Cepeda,24000,2018-01-15,es,7zZhsd4me9GmNFs0xo57p5
150,Say You Won't Let Go,James Arthur,23892,2018-01-15,es,5uCax9HTNlzGybIStD3vDh
151,La isla del amor - Remix,Demarco Flamenco,23842,2018-01-15,es,1ALca9LS7SmVbzDdXXXl5z
152,Hábito de ti,Vanesa Martín,23826,2018-01-15,es,0Th3kPhraGzyXllj1ZteMz
153,Million Reasons,Lady Gaga,23791,2018-01-15,es,50PWlIBU7PlGGwzgN8TiFJ
154,Vamo´ a la calle,Carlos Baute,23766,2018-01-15,es,2yd4FH40jSVLOCgZ1sJM2z
155,Bebe (feat. Anuel AA),Ozuna,23535,2018-01-15,es,6SIrNxmmdbv1KUbFBu1PaN
156,La Negra Tiene Tumbao - Operación Triunfo 2017,Ana Guerra,23383,2018-01-15,es,6UqclzZbK98Jxo0rM8NPYc
157,Vai malandra (feat. Tropkillaz & DJ Yuri Martins),Anitta,23313,2018-01-15,es,6u0EAxf1OJTLS7CvInuNd7
158,Reggaetón Lento (Bailemos),CNCO,23088,2018-01-15,es,3AEZUABDXNtecAOSC1qTfo
159,Bailarina,Maldita Nerea,23067,2018-01-15,es,1OpqdXV4GPhsSkV5i9njeZ
160,Unforgettable,French Montana,23040,2018-01-15,es,3B54sVLJ402zGa6Xm4YGNe
161,El Amante (feat. Ozuna & Bad Bunny) - Remix,Nicky Jam,22960,2018-01-15,es,04f13iELcsYpY2yeLiAcfq
162,Cheap Thrills - Operación Triunfo 2017,Aitana,22900,2018-01-15,es,3KjjADr3pdgFKj4nNCSJHt
163,Princesas,Pereza,22873,2018-01-15,es,3hlWUNjAlbZ6nOjAbrivBv
164,Romance,Nacho,22796,2018-01-15,es,2ljGNdaz00VLUfqVfJjCAb
165,Photograph,Ed Sheeran,22619,2018-01-15,es,6fxVffaTuwjgEk5h9QyRjy
166,Reggaetón Lento (Remix),CNCO,22604,2018-01-15,es,5PB8zB1MOZASboLquvinMF
167,More Than You Know,Axwell /\ Ingrosso,22589,2018-01-15,es,71bBFbfn2OBK5QwUJSLS44
168,"El Camino - Canción Original De La Película ""Thi Mai: Rumbo A Vietnam""",Pablo López,22527,2018-01-15,es,5JerjXxudKGT0G2U2biZ4J
169,Desde Que Estamos Juntos,Melendi,22487,2018-01-15,es,66VmioeXL4i1TCfHIO8R9t
170,Symphony (feat. Zara Larsson),Clean Bandit,22258,2018-01-15,es,1x5sYLZiu9r5E43kMlt9f8
171,Galway Girl,Ed Sheeran,22204,2018-01-15,es,0afhq8XCExXpqazXczTSve
172,Traicionera,Sebastian Yatra,22112,2018-01-15,es,5J1c3M4EldCfNxXwrwt8mT
173,Dime Quien Ama de Verdad,Beret,22102,2018-01-15,es,0GeUyDNaZe5LSvyaYS1boH
174,Caminaré,Natos y Waor,21926,2018-01-15,es,3NTUGxmDIRf40iS5gZOhBu
175,Ahora Me Llama - Remix,KAROL G,21919,2018-01-15,es,63yOvxSAB02K45KDnZscS0
176,Otra vez (feat. J Balvin),Zion & Lennox,21914,2018-01-15,es,3QwBODjSEzelZyVjxPOHdq
177,Never Enough,Loren Allred,21846,2018-01-15,es,0Gl5s8IhMmQE5YQwM8Qx1J
178,Llegará,Beret,21650,2018-01-15,es,7C8Jihvo5EvgJCdQGFjxdZ
179,Breaking Bad,Leiva,21523,2018-01-15,es,0aePOPP6t864hWQGL8izY5
180,Me llamas (feat. Maluma) - Remix,Piso 21,21332,2018-01-15,es,5hEM0JchdVzQ5PwvSfITeX
181,Amor Con Hielo,Morat,21300,2018-01-15,es,105pLwtYErO64sPyXsPPAP
182,Ando buscando (feat. Piso 21),Carlos Baute,21248,2018-01-15,es,7BwJtE8KSbCQKOCTIAY3jX
183,No Limit,G-Eazy,21110,2018-01-15,es,2DQ1ITjI0YoLFzuADN1ZBW
184,There's Nothing Holdin' Me Back,Shawn Mendes,21101,2018-01-15,es,79cuOz3SPQTuFrp8WgftAu
185,Mi Casa,Cruz Cafuné,21072,2018-01-15,es,3sdbjDa8Rvmfn8k7pz7znc
186,Ropa Interior,Justin Quiles,20979,2018-01-15,es,0Dou2nphs2oZYr7uOcW1YI
187,Friends (with BloodPop®),Justin Bieber,20810,2018-01-15,es,7nZmah2llfvLDiUjm0kiyz
188,Por Favor - Spanglish Version,Fifth Harmony,20808,2018-01-15,es,2vHDurkzJ8dhCzoPzqiE2C
189,For You (Fifty Shades Freed) (& Rita Ora),Liam Payne,20768,2018-01-15,es,5hM6sP0Gh1jD57drszNueC
190,It Ain't Me (with Selena Gomez),Kygo,20765,2018-01-15,es,3eR23VReFzcdmS7TYCrhCe
191,Mama,Jonas Blue,20761,2018-01-15,es,0NiXXAI876aGImAd6rTj8w
192,Cómo Te Atreves,Morat,20721,2018-01-15,es,2z0EshEO4XptiepEb9j3Og
193,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,20647,2018-01-15,es,5knuzwU65gJK7IF5yJsuaW
194,Soy Peor,Bad Bunny,20564,2018-01-15,es,5MT96Zz0ymUJNm8obKZQr0
195,Deja vu,Prince Royce,20412,2018-01-15,es,46HdsiK0uR26B2dY9QPzda
196,Sign of the Times,Harry Styles,20280,2018-01-15,es,5Ohxk2dO5COHF1krpoPigN
197,Lonely Together (feat. Rita Ora),Avicii,20250,2018-01-15,es,2OALaHcDdKkjYEpAr0Qzab
198,Malibu,Miley Cyrus,20066,2018-01-15,es,1UZOjK1BwmwWU14Erba9CZ
199,The Other Side,Hugh Jackman,20015,2018-01-15,es,2cKovq3l6OJjhVVDbVKOsr
200,"Diles (feat. Arcangel, Nengo Flow, Dj Luian & Mambo Kings)",Ozuna,19949,2018-01-15,es,2FrnTVSHjgnEylKGdHRUK1
1,Échame La Culpa,Luis Fonsi,234643,2018-01-16,es,1zsG4eaZmkA1dvjDDsAGLK
2,EL BAÑO (feat. Bad Bunny),Enrique Iglesias,214172,2018-01-16,es,2vvdTrdryjsl8DmPIMDWZU
3,Sensualidad,Bad Bunny,194955,2018-01-16,es,5hcisvFMidkMJlElTO9Qmw
4,Corazón,Maluma,194465,2018-01-16,es,4lESS6vuruP6a79KWRaQou
5,Criminal,Natti Natasha,168623,2018-01-16,es,6Za3190Sbw39BBC77WSS1C
6,Downtown,Anitta,160338,2018-01-16,es,3Ga6eKrUFf12ouh9Yw3v2D
7,Déjate Llevar,Juan Magán,146141,2018-01-16,es,3xWEI23MLJrD0dpDcDUTW6
8,Mayores,Becky G,145992,2018-01-16,es,7JNh1cfm0eXjqFVOzKLyau
9,Se Preparó,Ozuna,144331,2018-01-16,es,1m69ELEgE6k5ZWsap40ozt
10,Havana (feat. Young Thug),Camila Cabello,140487,2018-01-16,es,1rfofaqEpACxVEHIZBJe6W
11,Déjala Que Vuelva (feat. Manuel Turizo),Piso 21,139925,2018-01-16,es,33bnxcjePIkcmNjEFTJX0l
12,Bum Bum Tam Tam,MC Fioti,131125,2018-01-16,es,4zWO4gvuFtw6EJZC5FFGlr
13,Perro Fiel (feat. Nicky Jam),Shakira,129462,2018-01-16,es,70lnL3QaSOIIyMa2X9aVRL
14,No vaya a ser,Pablo Alborán,129062,2018-01-16,es,6ZZOdrcqRZzTCwGlsy00SU
15,Suena El Dembow,Joey Montana,128534,2018-01-16,es,5TysCiZtv1HnSWcTcUFusI
16,Báilame - Remix,Nacho,125761,2018-01-16,es,3VClLWqNn80Llv0PJOsKgr
17,New Rules,Dua Lipa,120499,2018-01-16,es,2ekn2ttSfGqwhhate0LSR0
18,Me Rehúso,Danny Ocean,117506,2018-01-16,es,6De0lHrwBfPfrhorm9q1Xl
19,Havana - Remix,Camila Cabello,115814,2018-01-16,es,3whrwq4DtvucphBPUogRuJ
20,Robarte un Beso,Carlos Vives,114737,2018-01-16,es,0JcNysfWVWaMS7R6vzGB2k
21,SUTRA,Sebastian Yatra,104054,2018-01-16,es,5TmZYdHW6HJ9gt7Aokuql5
22,Besos En Guerra,Morat,103609,2018-01-16,es,1d0c62VFYauOOgxZ2eFUxx
23,Que Va,Alex Sensation,102004,2018-01-16,es,7ofxPmTNMj2GP07g1VZa0O
24,Guerrera,DELLAFUENTE,101739,2018-01-16,es,3Q6zROQvMXRtR9NYfDpNWL
25,El Patio,Pablo López,100374,2018-01-16,es,3YWh4qEPAkWYu2830DFcga
26,Wolves,Selena Gomez,98581,2018-01-16,es,7EmGUiUaOSGDnUUQUDrOXC
27,Perfect,Ed Sheeran,95443,2018-01-16,es,0tgVpDi06FyKpA1z0VMD4v
28,rockstar,Post Malone,95022,2018-01-16,es,7wGoVu4Dady5GV0Sv4UIsx
29,Love On The Brain,Amaia,94758,2018-01-16,es,6fNU2nj4KvQwFS7QzFEErO
30,Loco Enamorado,Abraham Mateo,92021,2018-01-16,es,4N1c5rmWOzRmB9SMacr5wB
31,Vuelve,Daddy Yankee,91600,2018-01-16,es,0lJCqIx5BhZtf6QtYI2fbv
32,Escápate Conmigo (feat. Ozuna),Wisin,91514,2018-01-16,es,1KSqYYJFyfTecXFk9M0prc
33,Síguelo Bailando,Ozuna,91481,2018-01-16,es,5Y9fnynLlIvqtM710MHzfz
34,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,88418,2018-01-16,es,1bhUWB0zJMIKr9yVPrkEuI
35,She Don't Give a FO (feat. Khea),Duki,86255,2018-01-16,es,7ehmaSwhEZv4aaJzxsVMGY
36,Chambea,Bad Bunny,85889,2018-01-16,es,6ElmxV9B2mSNscEjP27M7i
37,3 A.M.,Jesse & Joy,84320,2018-01-16,es,0yyZN5ASdrYu0XYWFzfxUu
38,Bella y Sensual,Romeo Santos,81242,2018-01-16,es,0ERbK7qVqveCaBWIiYCrl3
39,Una Lady Como Tú,Manuel Turizo,81175,2018-01-16,es,7MHN1aCFtLXjownGhvEQlF
40,Shape of You,Ed Sheeran,81082,2018-01-16,es,7qiZfU4dY1lWllzX7mPBI3
41,La isla del amor (feat. Maki),Demarco Flamenco,80712,2018-01-16,es,0Gw9QC3RqHmTdGqHIWLHb6
42,Quiero Repetir,Ozuna,80491,2018-01-16,es,0MIcPSq9n2z5H8TAfEstri
43,Procuro Olvidarte,Aitana,80358,2018-01-16,es,4MzCvwR54nOrGeyBaHfsLG
44,La Llamada,Leiva,80277,2018-01-16,es,5ZCamgcqvkckdf2FdfYuth
45,Dusk Till Dawn - Radio Edit,ZAYN,79465,2018-01-16,es,1j4kHkkpqZRBwE0A4CN4Yv
46,Shake It Out - Operación Triunfo 2017,Amaia,78885,2018-01-16,es,5ElrWDZy0orxEMKmmiynKD
47,Zombie,The Cranberries,78234,2018-01-16,es,6xy6jNeNTYwjnKTDzMyHw2
48,Mi Gente,J Balvin,77378,2018-01-16,es,2rb5MvYT7ZIxbKW5hfcHx8
49,Never Be the Same,Camila Cabello,75412,2018-01-16,es,4eWQlBRaTjPPUlzacqEeoQ
50,Explícale (feat. Bad Bunny),Yandel,73148,2018-01-16,es,1LszjjoVwDDZcWUQbzeDLG
51,What Lovers Do (feat. SZA),Maroon 5,72933,2018-01-16,es,3hBBKuWJfxlIlnd9QFoC8k
52,Felices los 4,Maluma,71999,2018-01-16,es,0qYTZCo5Bwh1nsUFGZP3zn
53,Ahora Dice,Chris Jeday,67060,2018-01-16,es,22eADXu8DfOAUEDw4vU8qy
54,Camina - Operación Triunfo 2017,Operación Triunfo 2017,59332,2018-01-16,es,5RtOTz6tsa5ssYJ084BaLW
55,Bella,Wolfine,59296,2018-01-16,es,4R55IUi2x7S5ek2SpebOiE
56,Tú Me Obligaste,Antonio José,57899,2018-01-16,es,6NwXwJlXKZmgLZga2cLkhb
57,Saturno,Pablo Alborán,57850,2018-01-16,es,7en0831Kv3C7qDh1kXhM9U
58,Dembow,Danny Ocean,57387,2018-01-16,es,2EzRdhuoPyNJDlep7lnNf2
59,Feel It Still,Portugal. The Man,57212,2018-01-16,es,6QgjcU0zLnzq5OrUoSZ3OK
60,River (feat. Ed Sheeran),Eminem,57018,2018-01-16,es,5UEnHoDYpsxlfzWLZIc7LD
61,País Tropical,Operación Triunfo 2017,56353,2018-01-16,es,6jZExus9Qno8nlpEJPkrIk
62,OK,Robin Schulz,55508,2018-01-16,es,3bWAqKDWg6u1davspr5IkS
63,Amantes de una Noche,Natti Natasha,55195,2018-01-16,es,2iCOdoyDmWG3hWkbtH1KB2
64,Dreams,The Cranberries,53438,2018-01-16,es,0md12GKBGH8ZuLG2fTfGUz
65,Linger,The Cranberries,52374,2018-01-16,es,1aLNpg2kKvUncflV8xE5AA
66,Sign Of The Times,Alfred García,52006,2018-01-16,es,5mJur3hphmgOei4dqcUMjv
67,Hey DJ,CNCO,50717,2018-01-16,es,209gZgcfLq2aUuu51vOWBl
68,Finesse - Remix; feat. Cardi B,Bruno Mars,50603,2018-01-16,es,3Vo4wInECJQuz9BIBMOu8i
69,Love On The Brain,Rihanna,50035,2018-01-16,es,2aksifNn5ph8igDOkPBA02
70,What About Us,Miriam Rodríguez,49740,2018-01-16,es,2ucxYHVnSaoNbLIHa1sFga
71,How Long,Charlie Puth,48872,2018-01-16,es,32DGGj6KlNuBr6WaqRxpxi
72,Todo Comienza en la Disco,Wisin,48727,2018-01-16,es,3a2aBKuvgP1qHo3BqU3lGh
73,Too Good At Goodbyes,Sam Smith,48573,2018-01-16,es,1mXVgsBdtIVeCLJnSnmtdV
74,Bonita,J Balvin,48342,2018-01-16,es,693iqPOQvhI7PobtR8CC8v
75,Háblame Bajito,Abraham Mateo,47912,2018-01-16,es,1s46xFwjfRUkRlPlX3PwPk
76,La Modelo,Lean Trap,47623,2018-01-16,es,76DNqvSyzL9VCkhlnByqLf
77,Ode To My Family,The Cranberries,47597,2018-01-16,es,1eQuRtkMEPhf2DGzpBVTE6
78,Invisible,Malú,46496,2018-01-16,es,2xVWnZpT548xjWo1tF1oqq
79,Kung Fu,Dasoul,46179,2018-01-16,es,0B6GRS3vGtzu6w5BQXqWMq
80,Lucha De Gigantes,Agoney,45151,2018-01-16,es,22fjigk9wtGZn1ILaMca8G
81,Como Antes (feat. Wisin),Yandel,45088,2018-01-16,es,5YzA563GXTuwQaRq24z1k5
82,Eloise,Agoney,44724,2018-01-16,es,34YuSg4XsjldClXrXPAFjW
83,Anywhere,Rita Ora,44690,2018-01-16,es,7EI6Iki24tBHAMxtb4xQN2
84,Esperándote,Manuel Turizo,43891,2018-01-16,es,1nfyE13arjOuO54HH0zmqj
85,Mamita,CNCO,43820,2018-01-16,es,5ojXuKXBYq0apcNucYSDXq
86,Mi Mala,Mau y Ricky,43414,2018-01-16,es,4XP6qLtHI0n9UjIPTsuqe8
87,Heaven,Roi Méndez,42680,2018-01-16,es,4P6mMUWlxfqAzDR4WROaC9
88,#Natural,Paty Cantú,42065,2018-01-16,es,3cRJo0hXMcrXa7oLfAUU4d
89,Soñar Contigo - Operación Triunfo 2017,Amaia,41987,2018-01-16,es,1T5jBSY95VawECtnkO0Bp4
90,IDGAF,Dua Lipa,41625,2018-01-16,es,76cy1WJvNGJTj78UqeA5zr
91,Tip Toe (feat. French Montana),Jason Derulo,41560,2018-01-16,es,2z4pcBLQXF2BXKFvd0BuB6
92,La fórmula (feat. Chris Jeday),De La Ghetto,40811,2018-01-16,es,4XCQtUoRSh22Ep18ULmDnT
93,Sirenas,Taburete,40660,2018-01-16,es,4unOsvr9C2NqI9aJXrxpCy
94,"Yo Contigo, Tú Conmigo - The Gong Gong Song / El Tema De La Película ""Gru 3 Mi Villano Favorito""",Morat,40066,2018-01-16,es,77L1xG4kehRoAB4K37gQEA
95,Silence,Marshmello,39936,2018-01-16,es,7vGuf3Y35N4wmASOKLUVVU
96,Tú Foto,Ozuna,39888,2018-01-16,es,5zSOVwaY3sVjnmLhuEfsuf
97,Animal Instinct,The Cranberries,39604,2018-01-16,es,6aNIlLxN1xMNi5XH4Di6NP
98,Besame,Valentino,38952,2018-01-16,es,7Ckhk1XW5NV2k4jpqtQNlz
99,She Loves Control,Camila Cabello,38782,2018-01-16,es,5HwnezK198pJCEj1l2Adjy
100,Esencial,Beret,37774,2018-01-16,es,5SDjlJ4jMFrzrWxn3m010S
101,Attention,Charlie Puth,37485,2018-01-16,es,4iLqG9SeJSnt0cSPICSjxv
102,Bonita - Remix,J Balvin,37423,2018-01-16,es,400nZFg9JEXd9DTBJf1PE3
103,Just My Imagination,The Cranberries,37318,2018-01-16,es,484sAt8h6YYMXNuBV2oT83
104,Despacito (Featuring Daddy Yankee),Luis Fonsi,36478,2018-01-16,es,4aWmUDTfIPGksMNLV2rQP2
105,Krippy Kush,Farruko,36133,2018-01-16,es,7FfpP3YZ6fOWMdxkIAtud9
106,Real Friends,Camila Cabello,36026,2018-01-16,es,3iq9nhbI8fcnNamxMft1uv
107,This Is Me,Keala Settle,35978,2018-01-16,es,2xGjteMU3E1tkEPVFBO08U
108,I Miss You (feat. Julia Michaels),Clean Bandit,35903,2018-01-16,es,2xmrfQpmS2iJExTlklLoAL
109,"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]",Anuel AA,35744,2018-01-16,es,5q2JbCNi4FcnglgPfxcV65
110,Rewrite The Stars,Zac Efron,35685,2018-01-16,es,630sXRhIcfwr2e4RdNtjKN
111,Vuelve,Beret,35568,2018-01-16,es,3jMwSd2zqGOwJStCatpjAr
112,Si Tú La Ves (feat. Wisin),Nicky Jam,35363,2018-01-16,es,4yN6xPLopmTLvc27pO9LIE
113,"Amor, Amor, Amor (feat. Wisin)",Jennifer Lopez,35291,2018-01-16,es,7h9sdbDEBfkWSmO4mzGED6
114,"Rápido, Brusco, Violento",Juan Magán,35228,2018-01-16,es,63HbvWprv2Mhu63x0nMmLH
115,Mala Mujer,C. Tangana,34997,2018-01-16,es,067QpM2xLhK24hTiovC3Zo
116,Solo a solas (feat. Maluma),Cosculluela,33359,2018-01-16,es,4iKuG50iHNBaybQOo11yrN
117,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,33294,2018-01-16,es,6kex4EBAj0WHXDKZMEJaaF
118,What About Us,P!nk,32682,2018-01-16,es,0Qh38w01QRXK6KHIv0e3hb
119,Him & I (with Halsey),G-Eazy,32537,2018-01-16,es,5k38wzpLb15YgncyWdTZE4
120,Por Debajo De La Mesa - Operación Triunfo 2017,Ana Guerra,32434,2018-01-16,es,2di8qnIbPOGudgwiiTt1Z5
121,El Farsante,Ozuna,32431,2018-01-16,es,5EId1m4DNwTf3at31w8bPJ
122,Sign of the Times,Harry Styles,32374,2018-01-16,es,5Ohxk2dO5COHF1krpoPigN
123,Stargazing,Kygo,31883,2018-01-16,es,0Zbbxnx4SGGHoIow4PpISP
124,Thunder,Imagine Dragons,31806,2018-01-16,es,0tKcYR2II1VCQWT79i5NrW
125,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,31697,2018-01-16,es,5AEtlRudpgdT5FtNiuly6Y
126,Me Haces Falta,Antonio José,31493,2018-01-16,es,6xQuTgHSWht5oN6UZKo4N1
127,Gucci Gang,Lil Pump,31364,2018-01-16,es,43ZyHQITOjhciSUUNPVRHc
128,Cuando Duermes,Alfred García,31104,2018-01-16,es,6aFdGcCVLHfbuMHHuGz6s3
129,All Falls Down (feat. Juliander),Alan Walker,30938,2018-01-16,es,5yFSF6qQA1rcLsQRnBsZgb
130,"Loca (feat. Duki, Cazzu)",KHEA,30802,2018-01-16,es,0vnrhysrKKRdNYFKLAGzRc
131,Mi Gente (feat. Beyoncé),J Balvin,30296,2018-01-16,es,7fwXWKdDNI5IutOMc5OKYw
132,De Pie,C. Tangana,30262,2018-01-16,es,5ZISQTmGANOElHqxg4k8pz
133,City Of Stars - Operación Triunfo 2017,Amaia,30082,2018-01-16,es,69bi3Tfjhr1RUtFK4M8JBV
134,So Far Away (feat. Jamie Scott & Romy Dya),Martin Garrix,29692,2018-01-16,es,0OlnLZY4cmQzT6ZGttvWBM
135,"Y, ¿Si Fuera Ella? - + Es +",Pablo Alborán,29631,2018-01-16,es,4nyeESsxQQgftlY1Xfifde
136,Besándote,Piso 21,29185,2018-01-16,es,13X0XdLMOdtbXVtAj2ox4h
137,All The Stars (with SZA),Kendrick Lamar,29185,2018-01-16,es,12SJpYZEdj4kzWZ8FPFg4Y
138,Una Lady Como Tú (feat. Nicky Jam) - Remix,Manuel Turizo,28914,2018-01-16,es,7MMRoGvm7uhoUVhGvHJ3yW
139,Cheap Thrills - Operación Triunfo 2017,Aitana,28788,2018-01-16,es,3KjjADr3pdgFKj4nNCSJHt
140,Chas! Y Aparezco A Tu Lado - Operación Triunfo 2017,Aitana,28638,2018-01-16,es,4WmjtI7srDRXNcrWmzKY6b
141,Con Las Ganas - Operación Triunfo 2017,Aitana,27958,2018-01-16,es,0tGLDookcmxxCTWvNozEQ1
142,Issues,Julia Michaels,27948,2018-01-16,es,7vu0JkJh0ldukEYbTVcqd0
143,Something Just Like This,The Chainsmokers,27936,2018-01-16,es,6RUKPb4LETWmmr3iAEQktW
144,Lumbra,Cali Y El Dandee,27831,2018-01-16,es,6VHdcVbiKLYYOcMbIqBcuK
145,Cicatrices,Natos y Waor,27370,2018-01-16,es,7cVPzL9iPXkMaHb8NvwvR3
146,Ojalá,Beret,27300,2018-01-16,es,1bKLec07c65Zt7RV5Xt5yo
147,Let You Down,NF,27205,2018-01-16,es,6mrKP2jyIQmM0rw6fQryjr
148,La Rompe Corazones,Daddy Yankee,26760,2018-01-16,es,4okba5wu9mMLXx79DXLKi3
149,Ni Tú Ni Yo (feat. Gente de Zona),Jennifer Lopez,26745,2018-01-16,es,5xMzazov0IHYllrc8U2K6F
150,La Negra Tiene Tumbao - Operación Triunfo 2017,Ana Guerra,26721,2018-01-16,es,6UqclzZbK98Jxo0rM8NPYc
151,Ahora Me Llama,KAROL G,26710,2018-01-16,es,0alSPoUfrGb0RdVVG4Lf3n
152,La Dama,KAROL G,26690,2018-01-16,es,18Lf9mbzkZnQDjksUhpIqY
153,Loca (feat. Cali y El Dandee),Maite Perroni,26499,2018-01-16,es,05ZXXyeZFhZtA6DAP3Aw7x
154,Hábito de ti,Vanesa Martín,26246,2018-01-16,es,0Th3kPhraGzyXllj1ZteMz
155,No Puedo Vivir Sin Ti - Operación Triunfo 2017,Cepeda,25913,2018-01-16,es,7zZhsd4me9GmNFs0xo57p5
156,Juraste,Sky,25815,2018-01-16,es,1xrbyp16GiuTEttWGqNQE6
157,Me Enamoré,Shakira,25419,2018-01-16,es,4qknM1pQz53QOyfDVTjcM9
158,SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox),Enrique Iglesias,25134,2018-01-16,es,7nKBxz47S9SD79N086fuhn
159,El Amante,Nicky Jam,24985,2018-01-16,es,3umS4y3uQDkqekNjVpiRUs
160,Vamo´ a la calle,Carlos Baute,24912,2018-01-16,es,2yd4FH40jSVLOCgZ1sJM2z
161,El Granjero,Arcangel,24842,2018-01-16,es,7k3SjypJ8lF9WWu8Op0We0
162,Symphony (feat. Zara Larsson),Clean Bandit,24696,2018-01-16,es,1x5sYLZiu9r5E43kMlt9f8
163,Believer,Imagine Dragons,24666,2018-01-16,es,0CcQNd8CINkwQfe1RDtGV6
164,Bebe (feat. Anuel AA),Ozuna,24612,2018-01-16,es,6SIrNxmmdbv1KUbFBu1PaN
165,La isla del amor - Remix,Demarco Flamenco,24516,2018-01-16,es,1ALca9LS7SmVbzDdXXXl5z
166,Say You Won't Let Go,James Arthur,24465,2018-01-16,es,5uCax9HTNlzGybIStD3vDh
167,Vai malandra (feat. Tropkillaz & DJ Yuri Martins),Anitta,24459,2018-01-16,es,6u0EAxf1OJTLS7CvInuNd7
168,Resistiré - Operación Triunfo 2017,Operación Triunfo 2017,24428,2018-01-16,es,2HnGl4y2GyKKcBRI5HwmCy
169,Reggaetón Lento (Bailemos),CNCO,24379,2018-01-16,es,3AEZUABDXNtecAOSC1qTfo
170,Thinking out Loud,Ed Sheeran,24341,2018-01-16,es,1Slwb6dOYkBlWal1PGtnNg
171,Destino o Casualidad,Melendi,23998,2018-01-16,es,02IJFWVjLSM811RsySQusA
172,Me llamas (feat. Maluma) - Remix,Piso 21,23920,2018-01-16,es,5hEM0JchdVzQ5PwvSfITeX
173,Romance,Nacho,23763,2018-01-16,es,2ljGNdaz00VLUfqVfJjCAb
174,Otra vez (feat. J Balvin),Zion & Lennox,23743,2018-01-16,es,3QwBODjSEzelZyVjxPOHdq
175,El Amante (feat. Ozuna & Bad Bunny) - Remix,Nicky Jam,23597,2018-01-16,es,04f13iELcsYpY2yeLiAcfq
176,Caminaré,Natos y Waor,23543,2018-01-16,es,3NTUGxmDIRf40iS5gZOhBu
177,Robarte Un Beso - Operación Triunfo 2017,Roi Méndez,23529,2018-01-16,es,1Ui8nMrbjv88O9pAFoqxLQ
178,More Than You Know,Axwell /\ Ingrosso,23466,2018-01-16,es,71bBFbfn2OBK5QwUJSLS44
179,Million Reasons,Lady Gaga,23398,2018-01-16,es,50PWlIBU7PlGGwzgN8TiFJ
180,Traicionera,Sebastian Yatra,23178,2018-01-16,es,5J1c3M4EldCfNxXwrwt8mT
181,Desde Que Estamos Juntos,Melendi,23111,2018-01-16,es,66VmioeXL4i1TCfHIO8R9t
182,Shape Of You - Operación Triunfo 2017,Amaia,23104,2018-01-16,es,33nKHjwAjChGvJYV0XhBnz
183,Chantaje (feat. Maluma),Shakira,23088,2018-01-16,es,6mICuAdrwEjh6Y6lroV2Kg
184,Ropa Interior,Justin Quiles,23044,2018-01-16,es,0Dou2nphs2oZYr7uOcW1YI
185,GPS (feat. French Montana),Maluma,22983,2018-01-16,es,3t6j6WNv2OSn6qm5Vxynub
186,Princesas,Pereza,22817,2018-01-16,es,3hlWUNjAlbZ6nOjAbrivBv
187,Dreaming My Dreams,The Cranberries,22644,2018-01-16,es,5rBbshSe88Swm9seMM8cAY
188,The Greatest Show,Hugh Jackman,22582,2018-01-16,es,43ay9lQZ5rfNcOOHhRF2cM
