,Track Name,Artist,Streams,date,spotify_id,year,Streamstotal,album,release_date,length,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,time_signature,release_year,genre1,genre2,genre3,genre4,genre5,genre6,genre7,genre8,genre9,genre10,genres_together,artist_id,artist_followers,artist_popularity,Period,streamstotal_weights
68312,Soldadito marinero,Fito y Fitipaldis,43332,2020-01-08,0eVborSuxUeSg0meWYd9dZ,2020,5148578,Lo mas lejos a tu lado,2003-09-01,0.4363504492767249,0.7263157894736842,0.132,0.718,0.431,0.000165,0.0686,0.4764675789742934,0.01553618794998105,0.324,0.5393086356993073,4,2003-01-01,cantautor,latin rock,rock en espanol,spanish pop,,,,,,,"cantautor,latin rock,rock en espanol,spanish pop",1tZ99AnqyjgrmPwLfGU5eo,1078818,0.6868686868686869,NormalPeriod,0.004475150582819884
68453,Por la boca vive el pez,Fito y Fitipaldis,29790,2020-02-16,24UStI5AYA7g5ufFDh3LH0,2020,64214,Por la boca vive el pez,2006-09-11,0.4766443259505997,0.6842105263157895,0.255,0.6409999999999999,0.892,1.01e-05,0.221,0.8552884000511575,0.013452065176203109,0.841,0.6130901696638495,4,2006-01-01,cantautor,latin rock,rock en espanol,spanish pop,,,,,,,"cantautor,latin rock,rock en espanol,spanish pop",1tZ99AnqyjgrmPwLfGU5eo,1078818,0.6868686868686869,NormalPeriod,5.581489093205853e-05
68455,Adan y Eva,Paulo Londra,42906,2020-01-08,132ALUzVLmqYB4UsBj5qD6,2020,2635098,Homerun,2019-05-23,0.44332934871664004,0.7578947368421053,0.32299999999999995,0.767,0.7090000000000001,0.0,0.0745,0.7492646118429467,0.5926487305797651,0.72,0.7450339963144182,4,2019-01-01,argentine hip hop,latin,trap argentino,trap latino,,,,,,,"argentine hip hop,latin,trap argentino,trap latino",3vQ0GE3mI0dAaxIMYe5g7z,10971067,0.797979797979798,NormalPeriod,0.0022904305519868807
68516,Tal Vez,Paulo Londra,34067,2020-01-08,5jW3rF4URMdK7tO2xjS5EI,2020,1074609,Homerun,2019-05-23,0.4619397472230803,0.8,0.25,0.855,0.649,0.0,0.0801,0.8788847678731295,0.2421371731716559,0.741,0.6814450022240579,4,2019-01-01,argentine hip hop,latin,trap argentino,trap latino,,,,,,,"argentine hip hop,latin,trap argentino,trap latino",3vQ0GE3mI0dAaxIMYe5g7z,10971067,0.797979797979798,NormalPeriod,0.0009340515172642801
68546,Adan y Eva,Paulo Londra,319671,2019-01-08,6FyRXC8tJUh863JCkyWqtk,2019,19341871,Adan y Eva,2018-11-05,0.4478073415443301,0.7894736842105263,0.32299999999999995,0.767,0.7090000000000001,0.0,0.0676,0.7492646118429467,0.5926487305797651,0.72,0.7450339963144182,4,2018-01-01,argentine hip hop,latin,trap argentino,trap latino,,,,,,,"argentine hip hop,latin,trap argentino,trap latino",3vQ0GE3mI0dAaxIMYe5g7z,10971067,0.797979797979798,NormalPeriod,0.022874694007829988
68607,Chica Paranormal,Paulo Londra,33977,2019-01-08,7zAGi1cps7yYhAajGXlFTH,2019,1157804,Chica Paranormal,2018-07-24,0.3472768055014573,0.6736842105263158,0.21600000000000005,0.84,0.596,0.0,0.0897,0.7589205780790383,0.12997347480106095,0.71,0.5413357056618162,4,2018-01-01,argentine hip hop,latin,trap argentino,trap latino,,,,,,,"argentine hip hop,latin,trap argentino,trap latino",3vQ0GE3mI0dAaxIMYe5g7z,10971067,0.797979797979798,NormalPeriod,0.001369278712542421
68642,Nena Maldición (feat. Lenny Tavárez),Paulo Londra,28048,2019-01-12,2aMVyJSuDFFL1sTjJnvk7X,2019,53097,Nena Maldición (feat. Lenny Tavárez),2018-01-30,0.3678535451895827,0.6842105263157895,0.17800000000000002,0.762,0.631,0.0,0.146,0.7257961376135056,0.05911330049261083,0.379,0.40809557094744864,4,2018-01-01,argentine hip hop,latin,trap argentino,trap latino,,,,,,,"argentine hip hop,latin,trap argentino,trap latino",3vQ0GE3mI0dAaxIMYe5g7z,10971067,0.797979797979798,NormalPeriod,6.279525014584932e-05
68644,Forever Alone,Paulo Londra,85438,2019-02-14,5NPzbTzFxIQPaheZuPhn4f,2019,3273824,Forever Alone,2019-02-13,0.3331685761487113,0.6947368421052632,0.498,0.8640000000000001,0.426,0.000228,0.145,0.4984652768896279,0.06233421750663129,0.477,0.4778992184024911,4,2019-01-01,argentine hip hop,latin,trap argentino,trap latino,,,,,,,"argentine hip hop,latin,trap argentino,trap latino",3vQ0GE3mI0dAaxIMYe5g7z,10971067,0.797979797979798,NormalPeriod,0.0038717930770756355
68668,"Quiero, Quiero y Quiero",Arnau Griso,41965,2020-01-08,1LyZX8u8DqVFULMViZUwcn,2020,777165,"Quiero, Quiero y Quiero",2019-06-14,0.3062280902045586,0.6526315789473685,0.0993,0.7709999999999999,0.748,0.0,0.105,0.7038623864944367,0.01856763925729444,0.774,0.33810128995361244,4,2019-01-01,musica catalana,spanish pop,,,,,,,,,"musica catalana,spanish pop",5gnF05YcUt010aB7EWk96U,117797,0.5959595959595959,NormalPeriod,0.000675512812022507
68688,Adore You,Harry Styles,41543,2020-01-08,3jjujdWJ72nww5eGnfs2E7,2020,1842582,Fine Line,2019-12-13,0.3094516003384686,0.9473684210526316,0.0237,0.6759999999999999,0.7709999999999999,7.000000000000002e-06,0.102,0.8001023148740247,0.047555892383478585,0.569,0.2815085467369893,4,2019-01-01,pop,post-teen pop,,,,,,,,,"pop,post-teen pop",6KImCVD70vtIoJWnq6nGn3,9109358,0.9292929292929292,NormalPeriod,0.0016015746311298822
68736,Sign of the Times,Harry Styles,20979,2018-01-09,5Ohxk2dO5COHF1krpoPigN,2018,257972,Harry Styles,2017-05-12,0.6682631996024337,0.8736842105263158,0.0275,0.516,0.595,0.0,0.109,0.7390331244404655,0.015346722243273972,0.222,0.4144690855944589,4,2017-01-01,pop,post-teen pop,,,,,,,,,"pop,post-teen pop",6KImCVD70vtIoJWnq6nGn3,9109358,0.9292929292929292,NormalPeriod,0.000464228260574325
68747,The Box,Roddy Ricch,41399,2020-01-08,0nbXyq5TXYPCO7pr3N8S4I,2020,4527324,Please Excuse Me For Being Antisocial,2019-12-06,0.2812969255772098,0.9684210526315792,0.104,0.8959999999999999,0.586,0.0,0.79,0.6074945645223173,0.06195528609321713,0.642,0.3953993772637733,4,2019-01-01,melodic rap,rap,,,,,,,,,"melodic rap,rap",757aE44tKEUQEqRuT6GnEB,4038684,0.9292929292929292,NormalPeriod,0.003935155811413258
68809,Ride It,Regard,41158,2020-01-08,2tnVG71enUj33Ic2nFN6kZ,2020,1987215,Ride It,2019-07-26,0.17640659207822385,0.9473684210526316,0.177,0.88,0.7509999999999999,6.43e-05,0.106,0.7628213326512342,0.12163698370594922,0.884,0.4016076761771621,4,2019-01-01,edm,pop,pop edm,tropical house,,,,,,,"edm,pop,pop edm,tropical house",4ofCBoyEiGSePFAG500xev,97939,0.8181818181818182,NormalPeriod,0.0017272898197207881
68862,Música,DJ Luian,41100,2020-01-08,4xvTPuwHaXoDM3p0QcY7bH,2020,1207336,Música,2019-12-04,0.3542637637167072,0.7052631578947368,0.22,0.7879999999999999,0.82,0.000203,0.0799,0.7571940145798696,0.2762410003789314,0.8540000000000001,0.7827413102878565,4,2019-01-01,latin,latin hip hop,perreo,reggaeton,reggaeton flow,tropical,,,,,"latin,latin hip hop,perreo,reggaeton,reggaeton flow,tropical",64aJYyrXljOodnUG6jvhRD,712673,0.7676767676767676,NormalPeriod,0.0010494179954269756
68894,Verte Ir,DJ Luian,38122,2020-01-08,4lzxJ4jCuFDXXGkE1LmpKR,2020,1786059,Verte Ir,2019-03-28,0.4716129638832552,0.8105263157894737,0.391,0.857,0.647,1.2e-06,0.0842,0.7695996930553779,0.1424782114437287,0.5529999999999999,0.2620257990722501,4,2019-01-01,latin,latin hip hop,perreo,reggaeton,reggaeton flow,tropical,,,,,"latin,latin hip hop,perreo,reggaeton,reggaeton flow,tropical",64aJYyrXljOodnUG6jvhRD,712673,0.7676767676767676,NormalPeriod,0.0015524447672348946
68941,Pikete Italiano,KvndySwing,40762,2020-01-08,7DeWChs7uIADAfwmdrUFPh,2020,40762,Gelato,2019-09-21,0.25854163029025024,0.0,0.327,0.835,0.473,0.0,0.258,0.6084537664663,0.3652898825312618,0.263,0.2557984368049819,4,2019-01-01,rap espanol,trap espanol,,,,,,,,,"rap espanol,trap espanol",3mvje4iLJHQX3Wr757PSmf,6302,0.494949494949495,NormalPeriod,3.543038253609134e-05
68942,Pikete italiano,KvndySwing,41903,2020-01-09,0irFsBbVTns85AOtJQ9kis,2020,2004269,Gelato,2019-09-21,0.25854163029025024,0.03157894736842105,0.327,0.835,0.473,0.0,0.258,0.6084537664663,0.3652898825312618,0.263,0.2557984368049819,4,2019-01-01,rap espanol,trap espanol,,,,,,,,,"rap espanol,trap espanol",3mvje4iLJHQX3Wr757PSmf,6302,0.494949494949495,NormalPeriod,0.0017421131783334788
68985,Pikete italiano,KvndySwing,46717,2020-02-21,2RQkGlEXPw0hfBZTFge8fX,2020,442220,Gelato,2019-09-21,0.25854163029025024,0.03157894736842105,0.327,0.835,0.473,0.0,0.258,0.6084537664663,0.3652898825312618,0.263,0.2557984368049819,4,2019-01-01,rap espanol,trap espanol,,,,,,,,,"rap espanol,trap espanol",3mvje4iLJHQX3Wr757PSmf,6302,0.494949494949495,NormalPeriod,0.00038437818961558105
68996,Pikete Italiano,KvndySwing,37050,2020-03-07,2jGtKxyWHULVXbT75IWGZG,2020,37050,Gelato,2019-09-21,0.25854163029025024,0.6526315789473685,0.327,0.835,0.473,0.0,0.258,0.6084537664663,0.3652898825312618,0.263,0.2557984368049819,4,2019-01-01,rap espanol,trap espanol,,,,,,,,,"rap espanol,trap espanol",3mvje4iLJHQX3Wr757PSmf,6302,0.494949494949495,NormalPeriod,3.220390738830735e-05
68997,PORFA,Feid,40329,2020-01-08,3iQOfefMGDVDwo8dZoco8T,2020,3266404,PORFA,2019-12-13,0.3789370475333432,0.8736842105263158,0.0948,0.843,0.5489999999999999,0.0,0.155,0.5223813786929274,0.2667677150435771,0.541,0.18577238355468004,4,2019-01-01,colombian pop,latin,pop reggaeton,reggaeton,reggaeton colombiano,,,,,,"colombian pop,latin,pop reggaeton,reggaeton,reggaeton colombiano",2LRoIwlKmHjgvigdNGBHNo,306002,0.8585858585858586,NormalPeriod,0.002839162534650383
69059,BORRAXXA,Feid,40534,2020-02-14,2Y1EBfErprYwOlgluV9neb,2020,413833,BORRAXXA,2020-02-14,0.3544007628973984,0.7368421052631579,0.0833,0.845,0.624,0.00394,0.0855,0.6999616319222407,0.09568018188707844,0.7929999999999999,0.23032344157082035,4,2020-01-01,colombian pop,latin,pop reggaeton,reggaeton,reggaeton colombiano,,,,,,"colombian pop,latin,pop reggaeton,reggaeton,reggaeton colombiano",2LRoIwlKmHjgvigdNGBHNo,306002,0.8585858585858586,NormalPeriod,0.00035970417290756806
69070,Baila Conmigo (feat. Kelly Ruiz),Dayvi,39485,2020-01-08,4Clmg1g8n2yBYG13Z1oSdG,2020,2373153,Baila Conmigo (feat. Kelly Ruiz),2018-12-28,0.2629363491061475,0.8526315789473684,0.00903,0.745,0.972,0.465,0.297,0.8109093234428955,0.1026904130352406,0.556,0.4656796085658004,4,2018-01-01,circuit,guaracha,perreo,,,,,,,,"circuit,guaracha,perreo",2TWBei99x2tV70bdYbWdAf,38112,0.7070707070707071,NormalPeriod,0.002062747622949629
69129,My Oh My (feat. DaBaby),Camila Cabello,39440,2020-01-08,3yOlyBJuViE2YSGn3nVE1K,2020,532652,Romance,2019-12-06,0.2117067143029831,0.8842105263157894,0.018000000000000002,0.7240000000000001,0.491,1.29e-05,0.0887,0.6498912904463486,0.01212580522925351,0.383,0.31962254559318803,4,2019-01-01,dance pop,pop,post-teen pop,,,,,,,,"dance pop,pop,post-teen pop",4nDoRrQiYLoBzwC5BhVJzF,17856436,0.8787878787878788,NormalPeriod,0.0004629817996814221
69144,Liar,Camila Cabello,33743,2020-01-08,073ILU1C3APNRGF66VhtyA,2020,172905,Romance,2019-12-06,0.3091964057862007,0.7789473684210526,0.0169,0.74,0.498,0.00282,0.319,0.6076864049111139,0.04244031830238727,0.652,0.2749507530024783,4,2019-01-01,dance pop,pop,post-teen pop,,,,,,,,"dance pop,pop,post-teen pop",4nDoRrQiYLoBzwC5BhVJzF,17856436,0.8787878787878788,NormalPeriod,0.0001502892471518295
69149,Havana (feat. Young Thug),Camila Cabello,32484,2019-01-08,1rfofaqEpACxVEHIZBJe6W,2019,8060569,Camila,2018-01-12,0.33677890749869044,0.8842105263157894,0.184,0.765,0.523,3.5600000000000005e-05,0.132,0.7580253229313211,0.012883668056081848,0.394,0.31925398741818645,4,2018-01-01,dance pop,pop,post-teen pop,,,,,,,,"dance pop,pop,post-teen pop",4nDoRrQiYLoBzwC5BhVJzF,17856436,0.8787878787878788,NormalPeriod,0.009532844542495405
69218,Havana,Camila Cabello,120511,2018-01-08,0ofbQMrRDsUaVKq2mGLEAb,2018,481377,Havana,2017-08-03,0.3356775415362712,0.05263157894736842,0.18600000000000005,0.768,0.517,3.8e-05,0.104,0.7586647908939762,0.015157256536566882,0.418,0.31927940522335896,4,2017-01-01,dance pop,pop,post-teen pop,,,,,,,,"dance pop,pop,post-teen pop",4nDoRrQiYLoBzwC5BhVJzF,17856436,0.8787878787878788,NormalPeriod,0.0008662521800446826
69222,Havana - Remix,Camila Cabello,105696,2018-01-08,3whrwq4DtvucphBPUogRuJ,2018,5551780,Havana (Remix),2017-11-12,0.2878594549581615,0.7157894736842105,0.398,0.7509999999999999,0.579,2.28e-05,0.133,0.7770175214221767,0.01686244789693065,0.349,0.3195272288237911,4,2017-01-01,dance pop,pop,post-teen pop,,,,,,,,"dance pop,pop,post-teen pop",4nDoRrQiYLoBzwC5BhVJzF,17856436,0.8787878787878788,NormalPeriod,0.009990592670876397
69283,Never Be the Same,Camila Cabello,25356,2018-01-08,6VpQdig9pdpTSIFItgkJV5,2018,107645,Never Be the Same,2017-12-17,0.3630532013485017,0.6842105263157895,0.145,0.643,0.7090000000000001,0.000449,0.115,0.7573858549686661,0.0949223190602501,0.264,0.4779436995615429,4,2017-01-01,dance pop,pop,post-teen pop,,,,,,,,"dance pop,pop,post-teen pop",4nDoRrQiYLoBzwC5BhVJzF,17856436,0.8787878787878788,NormalPeriod,0.00019371036821640803
69287,Never Be the Same,Camila Cabello,73026,2018-01-12,4eWQlBRaTjPPUlzacqEeoQ,2018,2725213,Camila,2018-01-12,0.3627469678857803,0.7789473684210526,0.181,0.637,0.713,0.000637,0.13699999999999998,0.7580253229313211,0.0975748389541493,0.243,0.4777022304124039,4,2018-01-01,dance pop,pop,post-teen pop,,,,,,,,"dance pop,pop,post-teen pop",4nDoRrQiYLoBzwC5BhVJzF,17856436,0.8787878787878788,NormalPeriod,0.004904101571816081
69344,She Loves Control,Camila Cabello,70255,2018-01-12,5HwnezK198pJCEj1l2Adjy,2018,1626796,Camila,2018-01-12,0.22893637596873195,0.6947368421052632,0.166,0.65,0.758,0.0,0.0889,0.7780406701624248,0.1758241758241758,0.6629999999999999,0.2551502827730825,4,2018-01-01,dance pop,pop,post-teen pop,,,,,,,,"dance pop,pop,post-teen pop",4nDoRrQiYLoBzwC5BhVJzF,17856436,0.8787878787878788,NormalPeriod,0.002927467622025916
69400,Real Friends,Camila Cabello,42545,2018-01-12,3iq9nhbI8fcnNamxMft1uv,2018,463526,Camila,2018-01-12,0.3289350328395095,0.6736842105263158,0.8390000000000001,0.726,0.304,0.0,0.0853,0.4802404399539584,0.2042440318302388,0.813,0.2365317404842092,4,2018-01-01,dance pop,pop,post-teen pop,,,,,,,,"dance pop,pop,post-teen pop",4nDoRrQiYLoBzwC5BhVJzF,17856436,0.8787878787878788,NormalPeriod,0.0008341287764213735
69414,All These Years,Camila Cabello,35088,2018-01-12,4XLu3tTSZiPFVC9mmuR6Zp,2018,81314,Camila,2018-01-12,0.19458718923347607,0.6842105263157895,0.609,0.732,0.436,0.0,0.108,0.5613249776186214,0.17771883289124668,0.475,0.2548452691110123,4,2018-01-01,dance pop,pop,post-teen pop,,,,,,,,"dance pop,pop,post-teen pop",4nDoRrQiYLoBzwC5BhVJzF,17856436,0.8787878787878788,NormalPeriod,0.00014632695323655537
69417,Consequences,Camila Cabello,31903,2018-01-12,7sTtHHrD0zDpmzQzH3zegz,2018,75872,Camila,2018-01-12,0.23244462949780398,0.7894736842105263,0.889,0.455,0.292,0.0,0.106,0.6007801509144393,0.06271314892004548,0.43,0.1880409226663277,5,2018-01-01,dance pop,pop,post-teen pop,,,,,,,,"dance pop,pop,post-teen pop",4nDoRrQiYLoBzwC5BhVJzF,17856436,0.8787878787878788,NormalPeriod,0.00013653391292967913
69420,Inside Out,Camila Cabello,31552,2018-01-12,5xi2SXmF3A5AIsuGXiUIZu,2018,53996,Camila,2018-01-12,0.2434421715713269,0.5894736842105263,0.43,0.737,0.6970000000000001,0.000382,0.0821,0.6955493029799208,0.12561576354679801,0.655,0.250073076189871,4,2018-01-01,dance pop,pop,post-teen pop,,,,,,,,"dance pop,pop,post-teen pop",4nDoRrQiYLoBzwC5BhVJzF,17856436,0.8787878787878788,NormalPeriod,9.716740250093518e-05
69422,Something's Gotta Give,Camila Cabello,31063,2018-01-12,7IL3UOlcJ6nmcCMwpnlfcA,2018,75896,Camila,2018-01-12,0.3879628759082912,0.7157894736842105,0.3670000000000001,0.545,0.458,0.0,0.118,0.7409515283284308,0.008904888215233048,0.16399999999999998,0.1601067547817246,4,2018-01-01,dance pop,pop,post-teen pop,,,,,,,,"dance pop,pop,post-teen pop",4nDoRrQiYLoBzwC5BhVJzF,17856436,0.8787878787878788,NormalPeriod,0.00013657710164106558
69425,In the Dark,Camila Cabello,29424,2018-01-12,1GO9vCm5Cra5uWGSWQ5mGK,2018,70580,Camila,2018-01-12,0.3435482787799014,0.6210526315789474,0.21,0.425,0.5479999999999999,0.0,0.115,0.6026985548024044,0.1720348616900341,0.282,0.7689457965304696,4,2018-01-01,dance pop,pop,post-teen pop,,,,,,,,"dance pop,pop,post-teen pop",4nDoRrQiYLoBzwC5BhVJzF,17856436,0.8787878787878788,NormalPeriod,0.00012701080206896817
69428,Into It,Camila Cabello,27685,2018-01-12,2gxqozTaq2NYylvS8jd57G,2018,48808,Camila,2018-01-12,0.22488818449223,0.6210526315789474,0.451,0.569,0.649,0.0,0.128,0.5123417316792428,0.8692686623721105,0.441,0.34328652220880723,4,2018-01-01,dance pop,pop,post-teen pop,,,,,,,,"dance pop,pop,post-teen pop",4nDoRrQiYLoBzwC5BhVJzF,17856436,0.8787878787878788,NormalPeriod,8.783144272289882e-05
69430,Cicatrices,Natos y Waor,39245,2020-01-08,19OsDvOm2hw28Bqg7wo4Ox,2020,5942005,Cicatrices,2018-02-13,0.2365653499523189,0.6736842105263158,0.695,0.718,0.8140000000000001,0.0,0.125,0.6855096559662361,0.6097006441834028,0.27,0.4149011882823919,4,2018-01-01,rap espanol,rap underground espanol,spanish hip hop,trap espanol,,,,,,,"rap espanol,rap underground espanol,spanish hip hop,trap espanol",1QJbbsxg2wqidJj51d3otw,480321,0.6868686868686869,NormalPeriod,0.005164798346042085
69571,Hustlers,Natos y Waor,28001,2019-01-16,1EWTDtSiBIbmbeB40bjL5W,2019,83861,Hustlers,2018-11-23,0.2602017380092139,0.6210526315789474,0.271,0.7559999999999999,0.787,0.0,0.199,0.61286609540862,0.4202349374763168,0.508,0.217531931117748,4,2018-01-01,rap espanol,rap underground espanol,spanish hip hop,trap espanol,,,,,,,"rap espanol,rap underground espanol,spanish hip hop,trap espanol",1QJbbsxg2wqidJj51d3otw,480321,0.6868686868686869,NormalPeriod,9.917834289095561e-05
69574,Cicatrices,Natos y Waor,23779,2018-01-08,7cVPzL9iPXkMaHb8NvwvR3,2018,1048795,Cicatrices,2017-11-28,0.2365653499523189,0.5263157894736842,0.695,0.718,0.8140000000000001,0.0,0.125,0.6855096559662361,0.6097006441834028,0.27,0.4149011882823919,4,2017-01-01,rap espanol,rap underground espanol,spanish hip hop,trap espanol,,,,,,,"rap espanol,rap underground espanol,spanish hip hop,trap espanol",1QJbbsxg2wqidJj51d3otw,480321,0.6868686868686869,NormalPeriod,0.0018873376899394088
69610,Caminaré,Natos y Waor,44818,2018-01-09,3NTUGxmDIRf40iS5gZOhBu,2018,716519,Caminaré,2018-01-09,0.4944461606651176,0.5473684210526316,0.329,0.7090000000000001,0.55,2.09e-05,0.0939,0.6822483693566952,0.12125805229253506,0.284,0.5422507466480269,4,2018-01-01,rap espanol,rap underground espanol,spanish hip hop,trap espanol,,,,,,,"rap espanol,rap underground espanol,spanish hip hop,trap espanol",1QJbbsxg2wqidJj51d3otw,480321,0.6868686868686869,NormalPeriod,0.0012893971789126523
69638,Generación perdida,Natos y Waor,54144,2018-02-01,0gLdfdcnRdbhoomEYdVv7S,2018,372765,Generación perdida,2018-02-01,0.2473103837320189,0.3368421052631579,0.355,0.679,0.752,1.09e-06,0.0985,0.7328942319989769,0.5414929897688517,0.3720000000000001,0.22339708966130772,4,2018-01-01,rap espanol,rap underground espanol,spanish hip hop,trap espanol,,,,,,,"rap espanol,rap underground espanol,spanish hip hop,trap espanol",1QJbbsxg2wqidJj51d3otw,480321,0.6868686868686869,NormalPeriod,0.000670801666665329
69650,Piratas,Natos y Waor,132075,2018-02-13,3qip0w84KOrKFeXV8THbSi,2018,1323712,Cicatrices,2018-02-13,0.4142694048594415,0.6421052631578947,0.359,0.6709999999999999,0.718,2.21e-05,0.159,0.6907532932600077,0.058544903372489576,0.145,0.1475757768316706,4,2018-01-01,rap espanol,rap underground espanol,spanish hip hop,trap espanol,,,,,,,"rap espanol,rap underground espanol,spanish hip hop,trap espanol",1QJbbsxg2wqidJj51d3otw,480321,0.6868686868686869,NormalPeriod,0.0023820589802822046
69675,Bicho raro,Natos y Waor,108189,2018-02-13,4MonThJItfsXWPFIvAT5EX,2018,969930,Cicatrices,2018-02-13,0.3910977395135186,0.631578947368421,0.688,0.682,0.8029999999999999,0.0,0.102,0.7036705461056402,0.1625615763546798,0.586,0.23051407510961425,4,2018-01-01,rap espanol,rap underground espanol,spanish hip hop,trap espanol,,,,,,,"rap espanol,rap underground espanol,spanish hip hop,trap espanol",1QJbbsxg2wqidJj51d3otw,480321,0.6868686868686869,NormalPeriod,0.001745417784793912
69698,Alfa y omega,Natos y Waor,97997,2018-02-13,260fBuGy4zZwHVHtd9YtLL,2018,571441,Cicatrices,2018-02-13,0.26135951539897656,0.4842105263157895,0.0807,0.721,0.606,0.0,0.11,0.5977107046936949,0.29518757104964005,0.0804,0.4780580796848193,4,2018-01-01,rap espanol,rap underground espanol,spanish hip hop,trap espanol,,,,,,,"rap espanol,rap underground espanol,spanish hip hop,trap espanol",1QJbbsxg2wqidJj51d3otw,480321,0.6868686868686869,NormalPeriod,0.001028325017640879
69714,Pecados,Natos y Waor,92357,2018-02-13,5SDyb4MxJpeUoE9PF6UTsE,2018,407305,Cicatrices,2018-02-13,0.3015271379259399,0.5578947368421052,0.688,0.405,0.836,0.00404,0.0992,0.6734876582683207,0.7707464948844258,0.638,0.8981508546736988,4,2018-01-01,rap espanol,rap underground espanol,spanish hip hop,trap espanol,,,,,,,"rap espanol,rap underground espanol,spanish hip hop,trap espanol",1QJbbsxg2wqidJj51d3otw,480321,0.6868686868686869,NormalPeriod,0.0007329574204689867
69724,Niño de cristal,Natos y Waor,91767,2018-02-13,5WRAMAgMUQwRgS2bjJDtQN,2018,448666,Cicatrices,2018-02-13,0.29517413670369225,0.4631578947368421,0.24,0.726,0.84,0.0,0.0851,0.7743957027752909,0.5358090185676392,0.7909999999999999,0.2106881870750461,4,2018-01-01,rap espanol,rap underground espanol,spanish hip hop,trap espanol,,,,,,,"rap espanol,rap underground espanol,spanish hip hop,trap espanol",1QJbbsxg2wqidJj51d3otw,480321,0.6868686868686869,NormalPeriod,0.0008073877659546001
69736,Autodestrucción,Natos y Waor,81423,2018-02-13,4jZ4PPJeOdJtuFE0zOkooG,2018,294557,Cicatrices,2018-02-13,0.172605536378655,0.4736842105263158,0.108,0.701,0.8390000000000001,2.54e-05,0.0588,0.7630771198362962,0.5755968169761273,0.269,0.4529071614666074,4,2018-01-01,rap espanol,rap underground espanol,spanish hip hop,trap espanol,,,,,,,"rap espanol,rap underground espanol,spanish hip hop,trap espanol",1QJbbsxg2wqidJj51d3otw,480321,0.6868686868686869,NormalPeriod,0.0005300640524940359
69744,Balada,Natos y Waor,79956,2018-02-13,4t94YslMxQqppW2Sl2HGp5,2018,258376,Cicatrices,2018-02-13,0.2460451560044592,0.4421052631578947,0.581,0.638,0.637,0.0,0.119,0.6216268064969944,0.7499052671466464,0.638,0.19261612759738195,4,2018-01-01,rap espanol,rap underground espanol,spanish hip hop,trap espanol,,,,,,,"rap espanol,rap underground espanol,spanish hip hop,trap espanol",1QJbbsxg2wqidJj51d3otw,480321,0.6868686868686869,NormalPeriod,0.00046495527054933014
69751,Generación perdida,Natos y Waor,79674,2018-02-13,4yGusLC2fJbi1N3hcJNbAP,2018,709231,Cicatrices,2018-02-13,0.2473103837320189,0.5578947368421052,0.355,0.679,0.752,1.09e-06,0.0985,0.7328942319989769,0.5414929897688517,0.3720000000000001,0.22339708966130772,4,2018-01-01,rap espanol,rap underground espanol,spanish hip hop,trap espanol,,,,,,,"rap espanol,rap underground espanol,spanish hip hop,trap espanol",1QJbbsxg2wqidJj51d3otw,480321,0.6868686868686869,NormalPeriod,0.0012762822068883022
69771,Ey mama,Natos y Waor,78742,2018-02-13,2l97cm88q1bgLxXn2yP9TL,2018,263914,Cicatrices,2018-02-13,0.34370139551126216,0.4947368421052632,0.378,0.779,0.669,0.000256,0.0907,0.6142729249264612,0.07597574838954148,0.696,0.3327444875135032,4,2018-01-01,rap espanol,rap underground espanol,spanish hip hop,trap espanol,,,,,,,"rap espanol,rap underground espanol,spanish hip hop,trap espanol",1QJbbsxg2wqidJj51d3otw,480321,0.6868686868686869,NormalPeriod,0.00047492106570175215
69778,Caminaré,Natos y Waor,73637,2018-02-13,5YMmIyk8nvikXY78b1qEgL,2018,704979,Cicatrices,2018-02-13,0.4944461606651176,0.4947368421052632,0.329,0.7090000000000001,0.55,2.09e-05,0.0939,0.6822483693566952,0.12125805229253506,0.284,0.5422507466480269,4,2018-01-01,rap espanol,rap underground espanol,spanish hip hop,trap espanol,,,,,,,"rap espanol,rap underground espanol,spanish hip hop,trap espanol",1QJbbsxg2wqidJj51d3otw,480321,0.6868686868686869,NormalPeriod,0.0012686306068543372
69799,Bestsellers,Natos y Waor,72186,2018-02-13,1u3V6iGzqPNGh6JNm3MDZs,2018,196679,Cicatrices,2018-02-13,0.4085879682484252,0.4526315789473685,0.293,0.773,0.523,0.000734,0.106,0.4219849085560814,0.3141341417203486,0.14,0.31267713032979605,4,2018-01-01,rap espanol,rap underground espanol,spanish hip hop,trap espanol,,,,,,,"rap espanol,rap underground espanol,spanish hip hop,trap espanol",1QJbbsxg2wqidJj51d3otw,480321,0.6868686868686869,NormalPeriod,0.00035392969028226966
69804,Underground Kings,Natos y Waor,71914,2018-02-13,6sCpFl8TbpEmpzxnbT0lmD,2018,424389,Cicatrices,2018-02-13,0.18832283453991108,0.5263157894736842,0.0651,0.7929999999999999,0.812,2.55e-05,0.106,0.5881826320501342,0.3122394846532777,0.404,0.41445637669187263,4,2018-01-01,rap espanol,rap underground espanol,spanish hip hop,trap espanol,,,,,,,"rap espanol,rap underground espanol,spanish hip hop,trap espanol",1QJbbsxg2wqidJj51d3otw,480321,0.6868686868686869,NormalPeriod,0.0007637005848575707
