,Position,Track Name,Artist,Streams,date,spotify_id,year,Streamstotal,album,release_date,length,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,time_signature,genre1,genre2,genre3,genre4,genre5,genre6,genre7,genre8,genre9,artist_id,artist_followers,artist_popularity
2931,92,If I Can't Have You,Shawn Mendes,50921,2019-05-04,6LsAAHotRLMOHfCsSfYCsz,2019,594415,If I Can't Have You,2019-05-03,0.18910902835449045,0.81,0.524,0.692,0.809,0.0,0.147,0.8697258207169242,0.07880184331797234,0.864,0.3984884108788857,4,canadian pop,dance pop,pop,post-teen pop,viral pop,,,,,7n2wHs1TKAczGzO7Dd2rGr,28380399,87
2932,84,If I Can't Have You,Shawn Mendes,45850,2019-05-05,6LsAAHotRLMOHfCsSfYCsz,2019,594415,If I Can't Have You,2019-05-03,0.18910902835449045,0.81,0.524,0.692,0.809,0.0,0.147,0.8697258207169242,0.07880184331797234,0.864,0.3984884108788857,4,canadian pop,dance pop,pop,post-teen pop,viral pop,,,,,7n2wHs1TKAczGzO7Dd2rGr,28380399,87
2933,87,If I Can't Have You,Shawn Mendes,49070,2019-05-06,6LsAAHotRLMOHfCsSfYCsz,2019,594415,If I Can't Have You,2019-05-03,0.18910902835449045,0.81,0.524,0.692,0.809,0.0,0.147,0.8697258207169242,0.07880184331797234,0.864,0.3984884108788857,4,canadian pop,dance pop,pop,post-teen pop,viral pop,,,,,7n2wHs1TKAczGzO7Dd2rGr,28380399,87
2934,86,If I Can't Have You,Shawn Mendes,51149,2019-05-07,6LsAAHotRLMOHfCsSfYCsz,2019,594415,If I Can't Have You,2019-05-03,0.18910902835449045,0.81,0.524,0.692,0.809,0.0,0.147,0.8697258207169242,0.07880184331797234,0.864,0.3984884108788857,4,canadian pop,dance pop,pop,post-teen pop,viral pop,,,,,7n2wHs1TKAczGzO7Dd2rGr,28380399,87
2935,88,If I Can't Have You,Shawn Mendes,49608,2019-05-08,6LsAAHotRLMOHfCsSfYCsz,2019,594415,If I Can't Have You,2019-05-03,0.18910902835449045,0.81,0.524,0.692,0.809,0.0,0.147,0.8697258207169242,0.07880184331797234,0.864,0.3984884108788857,4,canadian pop,dance pop,pop,post-teen pop,viral pop,,,,,7n2wHs1TKAczGzO7Dd2rGr,28380399,87
2936,85,If I Can't Have You,Shawn Mendes,52942,2019-05-09,6LsAAHotRLMOHfCsSfYCsz,2019,594415,If I Can't Have You,2019-05-03,0.18910902835449045,0.81,0.524,0.692,0.809,0.0,0.147,0.8697258207169242,0.07880184331797234,0.864,0.3984884108788857,4,canadian pop,dance pop,pop,post-teen pop,viral pop,,,,,7n2wHs1TKAczGzO7Dd2rGr,28380399,87
2937,86,If I Can't Have You,Shawn Mendes,60609,2019-05-10,6LsAAHotRLMOHfCsSfYCsz,2019,594415,If I Can't Have You,2019-05-03,0.18910902835449045,0.81,0.524,0.692,0.809,0.0,0.147,0.8697258207169242,0.07880184331797234,0.864,0.3984884108788857,4,canadian pop,dance pop,pop,post-teen pop,viral pop,,,,,7n2wHs1TKAczGzO7Dd2rGr,28380399,87
2938,85,If I Can't Have You,Shawn Mendes,56722,2019-05-11,6LsAAHotRLMOHfCsSfYCsz,2019,594415,If I Can't Have You,2019-05-03,0.18910902835449045,0.81,0.524,0.692,0.809,0.0,0.147,0.8697258207169242,0.07880184331797234,0.864,0.3984884108788857,4,canadian pop,dance pop,pop,post-teen pop,viral pop,,,,,7n2wHs1TKAczGzO7Dd2rGr,28380399,87
2939,78,If I Can't Have You,Shawn Mendes,51433,2019-05-12,6LsAAHotRLMOHfCsSfYCsz,2019,594415,If I Can't Have You,2019-05-03,0.18910902835449045,0.81,0.524,0.692,0.809,0.0,0.147,0.8697258207169242,0.07880184331797234,0.864,0.3984884108788857,4,canadian pop,dance pop,pop,post-teen pop,viral pop,,,,,7n2wHs1TKAczGzO7Dd2rGr,28380399,87
2940,83,If I Can't Have You,Shawn Mendes,52049,2019-05-13,6LsAAHotRLMOHfCsSfYCsz,2019,594415,If I Can't Have You,2019-05-03,0.18910902835449045,0.81,0.524,0.692,0.809,0.0,0.147,0.8697258207169242,0.07880184331797234,0.864,0.3984884108788857,4,canadian pop,dance pop,pop,post-teen pop,viral pop,,,,,7n2wHs1TKAczGzO7Dd2rGr,28380399,87
2941,100,Tutu,Camilo,54615,2020-03-14,1nocRtwyNPVtGcIJqfgdzZ,2020,1815370,Tutu,2019-08-09,0.1529629849329695,0.79,0.273,0.731,0.832,0.0,0.0665,0.9532802663753187,0.055990783410138245,0.94,0.5783008046079875,4,colombian pop,latin,reggaeton colombiano,,,,,,,28gNT5KBp7IjEOQoevXf9N,2933561,89
2942,96,Tutu,Camilo,52028,2020-03-15,1nocRtwyNPVtGcIJqfgdzZ,2020,1815370,Tutu,2019-08-09,0.1529629849329695,0.79,0.273,0.731,0.832,0.0,0.0665,0.9532802663753187,0.055990783410138245,0.94,0.5783008046079875,4,colombian pop,latin,reggaeton colombiano,,,,,,,28gNT5KBp7IjEOQoevXf9N,2933561,89
2943,104,Tutu,Camilo,53473,2020-03-16,1nocRtwyNPVtGcIJqfgdzZ,2020,1815370,Tutu,2019-08-09,0.1529629849329695,0.79,0.273,0.731,0.832,0.0,0.0665,0.9532802663753187,0.055990783410138245,0.94,0.5783008046079875,4,colombian pop,latin,reggaeton colombiano,,,,,,,28gNT5KBp7IjEOQoevXf9N,2933561,89
2944,104,Tutu,Camilo,54950,2020-03-17,1nocRtwyNPVtGcIJqfgdzZ,2020,1815370,Tutu,2019-08-09,0.1529629849329695,0.79,0.273,0.731,0.832,0.0,0.0665,0.9532802663753187,0.055990783410138245,0.94,0.5783008046079875,4,colombian pop,latin,reggaeton colombiano,,,,,,,28gNT5KBp7IjEOQoevXf9N,2933561,89
2945,102,Tutu,Camilo,57661,2020-03-18,1nocRtwyNPVtGcIJqfgdzZ,2020,1815370,Tutu,2019-08-09,0.1529629849329695,0.79,0.273,0.731,0.832,0.0,0.0665,0.9532802663753187,0.055990783410138245,0.94,0.5783008046079875,4,colombian pop,latin,reggaeton colombiano,,,,,,,28gNT5KBp7IjEOQoevXf9N,2933561,89
2946,102,Tutu,Camilo,56096,2020-03-19,1nocRtwyNPVtGcIJqfgdzZ,2020,1815370,Tutu,2019-08-09,0.1529629849329695,0.79,0.273,0.731,0.832,0.0,0.0665,0.9532802663753187,0.055990783410138245,0.94,0.5783008046079875,4,colombian pop,latin,reggaeton colombiano,,,,,,,28gNT5KBp7IjEOQoevXf9N,2933561,89
2947,112,Tutu,Camilo,53832,2020-03-20,1nocRtwyNPVtGcIJqfgdzZ,2020,1815370,Tutu,2019-08-09,0.1529629849329695,0.79,0.273,0.731,0.832,0.0,0.0665,0.9532802663753187,0.055990783410138245,0.94,0.5783008046079875,4,colombian pop,latin,reggaeton colombiano,,,,,,,28gNT5KBp7IjEOQoevXf9N,2933561,89
2948,111,Tutu,Camilo,52367,2020-03-21,1nocRtwyNPVtGcIJqfgdzZ,2020,1815370,Tutu,2019-08-09,0.1529629849329695,0.79,0.273,0.731,0.832,0.0,0.0665,0.9532802663753187,0.055990783410138245,0.94,0.5783008046079875,4,colombian pop,latin,reggaeton colombiano,,,,,,,28gNT5KBp7IjEOQoevXf9N,2933561,89
2949,111,Tutu,Camilo,49063,2020-03-22,1nocRtwyNPVtGcIJqfgdzZ,2020,1815370,Tutu,2019-08-09,0.1529629849329695,0.79,0.273,0.731,0.832,0.0,0.0665,0.9532802663753187,0.055990783410138245,0.94,0.5783008046079875,4,colombian pop,latin,reggaeton colombiano,,,,,,,28gNT5KBp7IjEOQoevXf9N,2933561,89
2950,112,Tutu,Camilo,51986,2020-03-23,1nocRtwyNPVtGcIJqfgdzZ,2020,1815370,Tutu,2019-08-09,0.1529629849329695,0.79,0.273,0.731,0.832,0.0,0.0665,0.9532802663753187,0.055990783410138245,0.94,0.5783008046079875,4,colombian pop,latin,reggaeton colombiano,,,,,,,28gNT5KBp7IjEOQoevXf9N,2933561,89
2951,113,Tutu,Camilo,52075,2020-03-24,1nocRtwyNPVtGcIJqfgdzZ,2020,1815370,Tutu,2019-08-09,0.1529629849329695,0.79,0.273,0.731,0.832,0.0,0.0665,0.9532802663753187,0.055990783410138245,0.94,0.5783008046079875,4,colombian pop,latin,reggaeton colombiano,,,,,,,28gNT5KBp7IjEOQoevXf9N,2933561,89
2952,111,Tutu,Camilo,52861,2020-03-25,1nocRtwyNPVtGcIJqfgdzZ,2020,1815370,Tutu,2019-08-09,0.1529629849329695,0.79,0.273,0.731,0.832,0.0,0.0665,0.9532802663753187,0.055990783410138245,0.94,0.5783008046079875,4,colombian pop,latin,reggaeton colombiano,,,,,,,28gNT5KBp7IjEOQoevXf9N,2933561,89
2953,115,Tutu,Camilo,52617,2020-03-26,1nocRtwyNPVtGcIJqfgdzZ,2020,1815370,Tutu,2019-08-09,0.1529629849329695,0.79,0.273,0.731,0.832,0.0,0.0665,0.9532802663753187,0.055990783410138245,0.94,0.5783008046079875,4,colombian pop,latin,reggaeton colombiano,,,,,,,28gNT5KBp7IjEOQoevXf9N,2933561,89
2954,123,Tutu,Camilo,52361,2020-03-27,1nocRtwyNPVtGcIJqfgdzZ,2020,1815370,Tutu,2019-08-09,0.1529629849329695,0.79,0.273,0.731,0.832,0.0,0.0665,0.9532802663753187,0.055990783410138245,0.94,0.5783008046079875,4,colombian pop,latin,reggaeton colombiano,,,,,,,28gNT5KBp7IjEOQoevXf9N,2933561,89
2955,110,Tutu,Camilo,54328,2020-03-28,1nocRtwyNPVtGcIJqfgdzZ,2020,1815370,Tutu,2019-08-09,0.1529629849329695,0.79,0.273,0.731,0.832,0.0,0.0665,0.9532802663753187,0.055990783410138245,0.94,0.5783008046079875,4,colombian pop,latin,reggaeton colombiano,,,,,,,28gNT5KBp7IjEOQoevXf9N,2933561,89
2956,110,Tutu,Camilo,50038,2020-03-29,1nocRtwyNPVtGcIJqfgdzZ,2020,1815370,Tutu,2019-08-09,0.1529629849329695,0.79,0.273,0.731,0.832,0.0,0.0665,0.9532802663753187,0.055990783410138245,0.94,0.5783008046079875,4,colombian pop,latin,reggaeton colombiano,,,,,,,28gNT5KBp7IjEOQoevXf9N,2933561,89
2957,119,Tutu,Camilo,46943,2020-03-30,1nocRtwyNPVtGcIJqfgdzZ,2020,1815370,Tutu,2019-08-09,0.1529629849329695,0.79,0.273,0.731,0.832,0.0,0.0665,0.9532802663753187,0.055990783410138245,0.94,0.5783008046079875,4,colombian pop,latin,reggaeton colombiano,,,,,,,28gNT5KBp7IjEOQoevXf9N,2933561,89
2958,113,Tutu,Camilo,49183,2020-03-31,1nocRtwyNPVtGcIJqfgdzZ,2020,1815370,Tutu,2019-08-09,0.1529629849329695,0.79,0.273,0.731,0.832,0.0,0.0665,0.9532802663753187,0.055990783410138245,0.94,0.5783008046079875,4,colombian pop,latin,reggaeton colombiano,,,,,,,28gNT5KBp7IjEOQoevXf9N,2933561,89
2959,109,Tutu,Camilo,52549,2020-04-01,1nocRtwyNPVtGcIJqfgdzZ,2020,1815370,Tutu,2019-08-09,0.1529629849329695,0.79,0.273,0.731,0.832,0.0,0.0665,0.9532802663753187,0.055990783410138245,0.94,0.5783008046079875,4,colombian pop,latin,reggaeton colombiano,,,,,,,28gNT5KBp7IjEOQoevXf9N,2933561,89
2960,100,Tutu,Camilo,55222,2020-04-02,1nocRtwyNPVtGcIJqfgdzZ,2020,1815370,Tutu,2019-08-09,0.1529629849329695,0.79,0.273,0.731,0.832,0.0,0.0665,0.9532802663753187,0.055990783410138245,0.94,0.5783008046079875,4,colombian pop,latin,reggaeton colombiano,,,,,,,28gNT5KBp7IjEOQoevXf9N,2933561,89
2961,104,Tutu,Camilo,55139,2020-04-03,1nocRtwyNPVtGcIJqfgdzZ,2020,1815370,Tutu,2019-08-09,0.1529629849329695,0.79,0.273,0.731,0.832,0.0,0.0665,0.9532802663753187,0.055990783410138245,0.94,0.5783008046079875,4,colombian pop,latin,reggaeton colombiano,,,,,,,28gNT5KBp7IjEOQoevXf9N,2933561,89
2962,103,Tutu,Camilo,56548,2020-04-04,1nocRtwyNPVtGcIJqfgdzZ,2020,1815370,Tutu,2019-08-09,0.1529629849329695,0.79,0.273,0.731,0.832,0.0,0.0665,0.9532802663753187,0.055990783410138245,0.94,0.5783008046079875,4,colombian pop,latin,reggaeton colombiano,,,,,,,28gNT5KBp7IjEOQoevXf9N,2933561,89
2963,105,Tutu,Camilo,52330,2020-04-05,1nocRtwyNPVtGcIJqfgdzZ,2020,1815370,Tutu,2019-08-09,0.1529629849329695,0.79,0.273,0.731,0.832,0.0,0.0665,0.9532802663753187,0.055990783410138245,0.94,0.5783008046079875,4,colombian pop,latin,reggaeton colombiano,,,,,,,28gNT5KBp7IjEOQoevXf9N,2933561,89
2964,101,Tutu,Camilo,53582,2020-04-06,1nocRtwyNPVtGcIJqfgdzZ,2020,1815370,Tutu,2019-08-09,0.1529629849329695,0.79,0.273,0.731,0.832,0.0,0.0665,0.9532802663753187,0.055990783410138245,0.94,0.5783008046079875,4,colombian pop,latin,reggaeton colombiano,,,,,,,28gNT5KBp7IjEOQoevXf9N,2933561,89
2965,96,Tutu,Camilo,55789,2020-04-07,1nocRtwyNPVtGcIJqfgdzZ,2020,1815370,Tutu,2019-08-09,0.1529629849329695,0.79,0.273,0.731,0.832,0.0,0.0665,0.9532802663753187,0.055990783410138245,0.94,0.5783008046079875,4,colombian pop,latin,reggaeton colombiano,,,,,,,28gNT5KBp7IjEOQoevXf9N,2933561,89
2966,93,Tutu,Camilo,59385,2020-04-08,1nocRtwyNPVtGcIJqfgdzZ,2020,1815370,Tutu,2019-08-09,0.1529629849329695,0.79,0.273,0.731,0.832,0.0,0.0665,0.9532802663753187,0.055990783410138245,0.94,0.5783008046079875,4,colombian pop,latin,reggaeton colombiano,,,,,,,28gNT5KBp7IjEOQoevXf9N,2933561,89
2967,90,Tutu,Camilo,56757,2020-04-09,1nocRtwyNPVtGcIJqfgdzZ,2020,1815370,Tutu,2019-08-09,0.1529629849329695,0.79,0.273,0.731,0.832,0.0,0.0665,0.9532802663753187,0.055990783410138245,0.94,0.5783008046079875,4,colombian pop,latin,reggaeton colombiano,,,,,,,28gNT5KBp7IjEOQoevXf9N,2933561,89
2968,97,Tutu,Camilo,55227,2020-04-10,1nocRtwyNPVtGcIJqfgdzZ,2020,1815370,Tutu,2019-08-09,0.1529629849329695,0.79,0.273,0.731,0.832,0.0,0.0665,0.9532802663753187,0.055990783410138245,0.94,0.5783008046079875,4,colombian pop,latin,reggaeton colombiano,,,,,,,28gNT5KBp7IjEOQoevXf9N,2933561,89
2969,90,Tutu,Camilo,57538,2020-04-11,1nocRtwyNPVtGcIJqfgdzZ,2020,1815370,Tutu,2019-08-09,0.1529629849329695,0.79,0.273,0.731,0.832,0.0,0.0665,0.9532802663753187,0.055990783410138245,0.94,0.5783008046079875,4,colombian pop,latin,reggaeton colombiano,,,,,,,28gNT5KBp7IjEOQoevXf9N,2933561,89
2970,89,Tutu,Camilo,55155,2020-04-12,1nocRtwyNPVtGcIJqfgdzZ,2020,1815370,Tutu,2019-08-09,0.1529629849329695,0.79,0.273,0.731,0.832,0.0,0.0665,0.9532802663753187,0.055990783410138245,0.94,0.5783008046079875,4,colombian pop,latin,reggaeton colombiano,,,,,,,28gNT5KBp7IjEOQoevXf9N,2933561,89
2971,96,Tutu,Camilo,52252,2020-04-13,1nocRtwyNPVtGcIJqfgdzZ,2020,1815370,Tutu,2019-08-09,0.1529629849329695,0.79,0.273,0.731,0.832,0.0,0.0665,0.9532802663753187,0.055990783410138245,0.94,0.5783008046079875,4,colombian pop,latin,reggaeton colombiano,,,,,,,28gNT5KBp7IjEOQoevXf9N,2933561,89
2972,107,Tutu,Camilo,50352,2020-04-14,1nocRtwyNPVtGcIJqfgdzZ,2020,1815370,Tutu,2019-08-09,0.1529629849329695,0.79,0.273,0.731,0.832,0.0,0.0665,0.9532802663753187,0.055990783410138245,0.94,0.5783008046079875,4,colombian pop,latin,reggaeton colombiano,,,,,,,28gNT5KBp7IjEOQoevXf9N,2933561,89
2973,105,Tutu,Camilo,49790,2020-04-15,1nocRtwyNPVtGcIJqfgdzZ,2020,1815370,Tutu,2019-08-09,0.1529629849329695,0.79,0.273,0.731,0.832,0.0,0.0665,0.9532802663753187,0.055990783410138245,0.94,0.5783008046079875,4,colombian pop,latin,reggaeton colombiano,,,,,,,28gNT5KBp7IjEOQoevXf9N,2933561,89
2974,104,Tutu,Camilo,51278,2020-04-16,1nocRtwyNPVtGcIJqfgdzZ,2020,1815370,Tutu,2019-08-09,0.1529629849329695,0.79,0.273,0.731,0.832,0.0,0.0665,0.9532802663753187,0.055990783410138245,0.94,0.5783008046079875,4,colombian pop,latin,reggaeton colombiano,,,,,,,28gNT5KBp7IjEOQoevXf9N,2933561,89
2975,102,Mil Tequilas,Chema Rivas,52688,2020-03-14,4QPLtCSQh10inI5iwUoG2p,2020,9586312,Mil Tequilas,2019-10-18,0.38085775299561037,0.43,0.226,0.698,0.77,0.0,0.0957,0.8833047187971489,0.24423963133640555,0.288,0.20478859718346523,4,spanish pop,,,,,,,,,1tMWkquIkQtVD6vaZlDbSQ,7264,66
2976,99,Mil Tequilas,Chema Rivas,51059,2020-03-15,4QPLtCSQh10inI5iwUoG2p,2020,9586312,Mil Tequilas,2019-10-18,0.38085775299561037,0.43,0.226,0.698,0.77,0.0,0.0957,0.8833047187971489,0.24423963133640555,0.288,0.20478859718346523,4,spanish pop,,,,,,,,,1tMWkquIkQtVD6vaZlDbSQ,7264,66
2977,101,Mil Tequilas,Chema Rivas,54272,2020-03-16,4QPLtCSQh10inI5iwUoG2p,2020,9586312,Mil Tequilas,2019-10-18,0.38085775299561037,0.43,0.226,0.698,0.77,0.0,0.0957,0.8833047187971489,0.24423963133640555,0.288,0.20478859718346523,4,spanish pop,,,,,,,,,1tMWkquIkQtVD6vaZlDbSQ,7264,66
2978,98,Mil Tequilas,Chema Rivas,56461,2020-03-17,4QPLtCSQh10inI5iwUoG2p,2020,9586312,Mil Tequilas,2019-10-18,0.38085775299561037,0.43,0.226,0.698,0.77,0.0,0.0957,0.8833047187971489,0.24423963133640555,0.288,0.20478859718346523,4,spanish pop,,,,,,,,,1tMWkquIkQtVD6vaZlDbSQ,7264,66
2979,97,Mil Tequilas,Chema Rivas,59704,2020-03-18,4QPLtCSQh10inI5iwUoG2p,2020,9586312,Mil Tequilas,2019-10-18,0.38085775299561037,0.43,0.226,0.698,0.77,0.0,0.0957,0.8833047187971489,0.24423963133640555,0.288,0.20478859718346523,4,spanish pop,,,,,,,,,1tMWkquIkQtVD6vaZlDbSQ,7264,66
2980,95,Mil Tequilas,Chema Rivas,60594,2020-03-19,4QPLtCSQh10inI5iwUoG2p,2020,9586312,Mil Tequilas,2019-10-18,0.38085775299561037,0.43,0.226,0.698,0.77,0.0,0.0957,0.8833047187971489,0.24423963133640555,0.288,0.20478859718346523,4,spanish pop,,,,,,,,,1tMWkquIkQtVD6vaZlDbSQ,7264,66
2981,101,Mil Tequilas,Chema Rivas,58798,2020-03-20,4QPLtCSQh10inI5iwUoG2p,2020,9586312,Mil Tequilas,2019-10-18,0.38085775299561037,0.43,0.226,0.698,0.77,0.0,0.0957,0.8833047187971489,0.24423963133640555,0.288,0.20478859718346523,4,spanish pop,,,,,,,,,1tMWkquIkQtVD6vaZlDbSQ,7264,66
2982,98,Mil Tequilas,Chema Rivas,57611,2020-03-21,4QPLtCSQh10inI5iwUoG2p,2020,9586312,Mil Tequilas,2019-10-18,0.38085775299561037,0.43,0.226,0.698,0.77,0.0,0.0957,0.8833047187971489,0.24423963133640555,0.288,0.20478859718346523,4,spanish pop,,,,,,,,,1tMWkquIkQtVD6vaZlDbSQ,7264,66
2983,88,Mil Tequilas,Chema Rivas,57322,2020-03-22,4QPLtCSQh10inI5iwUoG2p,2020,9586312,Mil Tequilas,2019-10-18,0.38085775299561037,0.43,0.226,0.698,0.77,0.0,0.0957,0.8833047187971489,0.24423963133640555,0.288,0.20478859718346523,4,spanish pop,,,,,,,,,1tMWkquIkQtVD6vaZlDbSQ,7264,66
2984,81,Mil Tequilas,Chema Rivas,63339,2020-03-23,4QPLtCSQh10inI5iwUoG2p,2020,9586312,Mil Tequilas,2019-10-18,0.38085775299561037,0.43,0.226,0.698,0.77,0.0,0.0957,0.8833047187971489,0.24423963133640555,0.288,0.20478859718346523,4,spanish pop,,,,,,,,,1tMWkquIkQtVD6vaZlDbSQ,7264,66
2985,64,Mil Tequilas,Chema Rivas,73156,2020-03-24,4QPLtCSQh10inI5iwUoG2p,2020,9586312,Mil Tequilas,2019-10-18,0.38085775299561037,0.43,0.226,0.698,0.77,0.0,0.0957,0.8833047187971489,0.24423963133640555,0.288,0.20478859718346523,4,spanish pop,,,,,,,,,1tMWkquIkQtVD6vaZlDbSQ,7264,66
2986,51,Mil Tequilas,Chema Rivas,89969,2020-03-25,4QPLtCSQh10inI5iwUoG2p,2020,9586312,Mil Tequilas,2019-10-18,0.38085775299561037,0.43,0.226,0.698,0.77,0.0,0.0957,0.8833047187971489,0.24423963133640555,0.288,0.20478859718346523,4,spanish pop,,,,,,,,,1tMWkquIkQtVD6vaZlDbSQ,7264,66
2987,51,Mil Tequilas,Chema Rivas,94010,2020-03-26,4QPLtCSQh10inI5iwUoG2p,2020,9586312,Mil Tequilas,2019-10-18,0.38085775299561037,0.43,0.226,0.698,0.77,0.0,0.0957,0.8833047187971489,0.24423963133640555,0.288,0.20478859718346523,4,spanish pop,,,,,,,,,1tMWkquIkQtVD6vaZlDbSQ,7264,66
2988,57,Mil Tequilas,Chema Rivas,86607,2020-03-27,4QPLtCSQh10inI5iwUoG2p,2020,9586312,Mil Tequilas,2019-10-18,0.38085775299561037,0.43,0.226,0.698,0.77,0.0,0.0957,0.8833047187971489,0.24423963133640555,0.288,0.20478859718346523,4,spanish pop,,,,,,,,,1tMWkquIkQtVD6vaZlDbSQ,7264,66
2989,54,Mil Tequilas,Chema Rivas,91414,2020-03-28,4QPLtCSQh10inI5iwUoG2p,2020,9586312,Mil Tequilas,2019-10-18,0.38085775299561037,0.43,0.226,0.698,0.77,0.0,0.0957,0.8833047187971489,0.24423963133640555,0.288,0.20478859718346523,4,spanish pop,,,,,,,,,1tMWkquIkQtVD6vaZlDbSQ,7264,66
2990,50,Mil Tequilas,Chema Rivas,88255,2020-03-29,4QPLtCSQh10inI5iwUoG2p,2020,9586312,Mil Tequilas,2019-10-18,0.38085775299561037,0.43,0.226,0.698,0.77,0.0,0.0957,0.8833047187971489,0.24423963133640555,0.288,0.20478859718346523,4,spanish pop,,,,,,,,,1tMWkquIkQtVD6vaZlDbSQ,7264,66
2991,45,Mil Tequilas,Chema Rivas,98447,2020-03-30,4QPLtCSQh10inI5iwUoG2p,2020,9586312,Mil Tequilas,2019-10-18,0.38085775299561037,0.43,0.226,0.698,0.77,0.0,0.0957,0.8833047187971489,0.24423963133640555,0.288,0.20478859718346523,4,spanish pop,,,,,,,,,1tMWkquIkQtVD6vaZlDbSQ,7264,66
2992,37,Mil Tequilas,Chema Rivas,108655,2020-03-31,4QPLtCSQh10inI5iwUoG2p,2020,9586312,Mil Tequilas,2019-10-18,0.38085775299561037,0.43,0.226,0.698,0.77,0.0,0.0957,0.8833047187971489,0.24423963133640555,0.288,0.20478859718346523,4,spanish pop,,,,,,,,,1tMWkquIkQtVD6vaZlDbSQ,7264,66
2993,35,Mil Tequilas,Chema Rivas,115115,2020-04-01,4QPLtCSQh10inI5iwUoG2p,2020,9586312,Mil Tequilas,2019-10-18,0.38085775299561037,0.43,0.226,0.698,0.77,0.0,0.0957,0.8833047187971489,0.24423963133640555,0.288,0.20478859718346523,4,spanish pop,,,,,,,,,1tMWkquIkQtVD6vaZlDbSQ,7264,66
2994,36,Mil Tequilas,Chema Rivas,116176,2020-04-02,4QPLtCSQh10inI5iwUoG2p,2020,9586312,Mil Tequilas,2019-10-18,0.38085775299561037,0.43,0.226,0.698,0.77,0.0,0.0957,0.8833047187971489,0.24423963133640555,0.288,0.20478859718346523,4,spanish pop,,,,,,,,,1tMWkquIkQtVD6vaZlDbSQ,7264,66
2995,40,Mil Tequilas,Chema Rivas,113226,2020-04-03,4QPLtCSQh10inI5iwUoG2p,2020,9586312,Mil Tequilas,2019-10-18,0.38085775299561037,0.43,0.226,0.698,0.77,0.0,0.0957,0.8833047187971489,0.24423963133640555,0.288,0.20478859718346523,4,spanish pop,,,,,,,,,1tMWkquIkQtVD6vaZlDbSQ,7264,66
2996,38,Mil Tequilas,Chema Rivas,119022,2020-04-04,4QPLtCSQh10inI5iwUoG2p,2020,9586312,Mil Tequilas,2019-10-18,0.38085775299561037,0.43,0.226,0.698,0.77,0.0,0.0957,0.8833047187971489,0.24423963133640555,0.288,0.20478859718346523,4,spanish pop,,,,,,,,,1tMWkquIkQtVD6vaZlDbSQ,7264,66
2997,34,Mil Tequilas,Chema Rivas,115029,2020-04-05,4QPLtCSQh10inI5iwUoG2p,2020,9586312,Mil Tequilas,2019-10-18,0.38085775299561037,0.43,0.226,0.698,0.77,0.0,0.0957,0.8833047187971489,0.24423963133640555,0.288,0.20478859718346523,4,spanish pop,,,,,,,,,1tMWkquIkQtVD6vaZlDbSQ,7264,66
2998,28,Mil Tequilas,Chema Rivas,133968,2020-04-06,4QPLtCSQh10inI5iwUoG2p,2020,9586312,Mil Tequilas,2019-10-18,0.38085775299561037,0.43,0.226,0.698,0.77,0.0,0.0957,0.8833047187971489,0.24423963133640555,0.288,0.20478859718346523,4,spanish pop,,,,,,,,,1tMWkquIkQtVD6vaZlDbSQ,7264,66
2999,20,Mil Tequilas,Chema Rivas,156361,2020-04-07,4QPLtCSQh10inI5iwUoG2p,2020,9586312,Mil Tequilas,2019-10-18,0.38085775299561037,0.43,0.226,0.698,0.77,0.0,0.0957,0.8833047187971489,0.24423963133640555,0.288,0.20478859718346523,4,spanish pop,,,,,,,,,1tMWkquIkQtVD6vaZlDbSQ,7264,66
3000,18,Mil Tequilas,Chema Rivas,171231,2020-04-08,4QPLtCSQh10inI5iwUoG2p,2020,9586312,Mil Tequilas,2019-10-18,0.38085775299561037,0.43,0.226,0.698,0.77,0.0,0.0957,0.8833047187971489,0.24423963133640555,0.288,0.20478859718346523,4,spanish pop,,,,,,,,,1tMWkquIkQtVD6vaZlDbSQ,7264,66
3001,17,Mil Tequilas,Chema Rivas,165992,2020-04-09,4QPLtCSQh10inI5iwUoG2p,2020,9586312,Mil Tequilas,2019-10-18,0.38085775299561037,0.43,0.226,0.698,0.77,0.0,0.0957,0.8833047187971489,0.24423963133640555,0.288,0.20478859718346523,4,spanish pop,,,,,,,,,1tMWkquIkQtVD6vaZlDbSQ,7264,66
3002,16,Mil Tequilas,Chema Rivas,168646,2020-04-10,4QPLtCSQh10inI5iwUoG2p,2020,9586312,Mil Tequilas,2019-10-18,0.38085775299561037,0.43,0.226,0.698,0.77,0.0,0.0957,0.8833047187971489,0.24423963133640555,0.288,0.20478859718346523,4,spanish pop,,,,,,,,,1tMWkquIkQtVD6vaZlDbSQ,7264,66
3003,14,Mil Tequilas,Chema Rivas,179726,2020-04-11,4QPLtCSQh10inI5iwUoG2p,2020,9586312,Mil Tequilas,2019-10-18,0.38085775299561037,0.43,0.226,0.698,0.77,0.0,0.0957,0.8833047187971489,0.24423963133640555,0.288,0.20478859718346523,4,spanish pop,,,,,,,,,1tMWkquIkQtVD6vaZlDbSQ,7264,66
